A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,ranking,a,b,c,d,e,f,g,h,i,j,k
-0.537,-0.007659999999999999,-0.298,-0.537,1.11,-0.537,-0.36200000000000004,-0.324,3.24,-0.226,-0.431,-0.537,-0.488,-0.428,-0.537,0.161,2.38,-0.537,-0.537,-0.537,-0.336,-0.537,-0.466,1.3,j>i>h>g>b>k>f>d>a>e>c,8.0,4.0,10.0,7.0,9.0,6.0,3.0,2.0,1.0,0.0,5.0
1.52,1.28,-0.45,-0.43,-0.5710000000000001,-0.645,-0.625,-0.67,-0.43,-0.43,-0.67,-0.69,-0.905,0.9359999999999999,-0.84,1.09,-0.532,1.54,1.54,-0.792,-0.636,-0.43,-0.537,2.37,c>e>h>i>f>d>b>g>a>k>j,8.0,6.0,0.0,5.0,1.0,4.0,7.0,2.0,3.0,10.0,9.0
-0.228,-0.228,-0.22399999999999998,-0.0919,-0.171,-0.228,-0.228,-0.228,-0.228,-0.17600000000000002,-0.187,-0.20800000000000002,-0.187,-0.191,-0.21,-0.22,-0.228,-0.228,-0.228,-0.185,-0.228,-0.183,-0.18,4.69,f>j>d>c>a>b>k>e>h>i>g,4.0,5.0,3.0,2.0,7.0,0.0,10.0,8.0,9.0,1.0,6.0
-0.248,-0.248,-0.16899999999999998,-0.0169,-0.248,-0.248,-0.248,-0.248,-0.248,-0.0984,-0.248,-0.248,-0.10300000000000001,-0.248,-0.13,-0.0984,-0.248,-0.248,-0.248,-0.0943,-0.248,-0.248,-0.248,4.68,f>h>k>e>b>a>j>c>d>g>i,5.0,4.0,7.0,8.0,3.0,0.0,9.0,1.0,10.0,6.0,2.0
0.0558,0.506,-0.818,0.16399999999999998,0.136,-0.818,1.16,-0.818,-0.818,-0.818,-0.529,-0.708,1.53,1.6,0.45799999999999996,-0.728,-0.818,-0.818,0.45799999999999996,2.77,0.929,-0.818,-0.818,-0.419,h>i>f>c>a>b>k>d>e>j>g,4.0,5.0,3.0,7.0,8.0,2.0,10.0,0.0,1.0,9.0,6.0
0.28800000000000003,-0.31,-0.87,-0.531,1.43,-1.02,-1.02,1.57,1.82,1.41,-0.64,-0.56,-0.741,-0.539,-0.7170000000000001,-0.361,-0.032,0.153,0.45899999999999996,-1.02,-0.8009999999999999,1.49,-1.02,1.57,d>c>f>g>i>k>e>h>j>b>a,10.0,9.0,1.0,0.0,6.0,2.0,3.0,7.0,4.0,8.0,5.0
-0.84,-0.391,1.92,-0.57,-0.684,-0.6679999999999999,-0.727,-0.727,-0.32899999999999996,1.9,1.02,1.14,-0.445,2.15,-0.84,1.35,-0.418,-0.45299999999999996,-0.445,-0.84,-0.6679999999999999,-0.212,-0.7929999999999999,0.57,d>f>b>i>g>e>h>k>j>a>c,9.0,2.0,10.0,0.0,5.0,1.0,4.0,6.0,3.0,8.0,7.0
-0.36,-0.34700000000000003,0.223,-0.11199999999999999,0.158,0.0406,-0.36,-0.36,-0.0968,-0.36,-0.11199999999999999,-0.11199999999999999,0.113,-0.33799999999999997,-0.36,-0.353,-0.36,-0.17300000000000001,-0.133,-0.29600000000000004,-0.192,-0.36,-0.36,4.61,f>g>j>c>d>e>k>i>h>b>a,10.0,9.0,3.0,4.0,5.0,0.0,1.0,8.0,7.0,2.0,6.0
-0.797,1.03,1.59,1.59,0.966,-0.797,-0.797,-0.797,-0.797,-0.49700000000000005,-0.29100000000000004,2.0,-0.507,-0.187,-0.797,0.728,-0.797,-0.797,-0.797,-0.29100000000000004,-0.632,0.5870000000000001,-0.797,1.9,b>d>c>j>e>f>g>i>k>h>a,10.0,0.0,2.0,1.0,4.0,5.0,6.0,9.0,7.0,3.0,8.0
-0.465,-0.465,0.243,0.2,0.816,-0.465,-0.465,-0.465,-0.465,-0.465,-0.465,-0.465,2.74,-0.465,1.38,-0.465,-0.465,-0.465,-0.465,-0.465,-0.465,2.99,-0.465,-0.465,g>i>h>f>e>d>k>b>j>c>a,10.0,7.0,9.0,5.0,4.0,3.0,0.0,2.0,1.0,8.0,6.0
-1.08,-0.31,1.07,0.461,0.397,-0.785,-0.635,-1.19,-0.9590000000000001,-0.68,0.86,0.348,-0.629,-0.0517,-0.20600000000000002,-0.142,-0.0517,-0.332,0.7070000000000001,-0.49,2.09,-0.166,-1.14,2.92,e>b>d>i>h>k>g>j>f>c>a,10.0,1.0,9.0,2.0,0.0,8.0,6.0,4.0,3.0,7.0,5.0
-0.536,0.826,1.63,3.89,-0.523,-0.536,-0.325,-0.536,-0.536,-0.536,-0.0552,-0.0552,0.242,0.838,-0.325,-0.536,-0.536,-0.198,-0.536,0.16699999999999998,-0.242,-0.536,-0.536,-0.536,e>i>h>a>c>g>f>d>b>k>j,3.0,8.0,4.0,7.0,0.0,6.0,5.0,2.0,1.0,10.0,9.0
-0.282,-0.122,-0.212,-0.122,-0.14400000000000002,-0.282,-0.166,-0.282,-0.281,-0.198,-0.17600000000000002,-0.23199999999999998,-0.2,0.0063100000000000005,-0.0741,-0.282,-0.282,-0.282,-0.24,-0.139,-0.17300000000000001,-0.242,-0.282,4.68,d>h>k>i>e>j>a>c>b>f>g,6.0,8.0,7.0,0.0,4.0,9.0,10.0,1.0,3.0,5.0,2.0
-0.397,-0.397,-0.397,-0.397,-0.397,-0.397,-0.397,-0.397,-0.397,-0.397,0.845,3.15,3.03,-0.397,-0.397,-0.397,-0.397,-0.397,-0.397,0.38,-0.397,0.128,-0.397,-0.397,e>i>k>j>g>h>b>d>a>f>c,8.0,6.0,10.0,7.0,0.0,9.0,4.0,5.0,1.0,3.0,2.0
-0.535,-0.535,-0.535,0.292,-0.158,-0.0251,0.0378,-0.49200000000000005,-0.519,-0.535,0.504,-0.13699999999999998,-0.374,-0.0102,-0.535,0.18,0.539,-0.535,0.0378,-0.337,0.005,-0.535,-0.21600000000000003,4.41,d>e>g>k>i>j>b>f>h>a>c,9.0,6.0,10.0,0.0,1.0,7.0,2.0,8.0,4.0,5.0,3.0
-0.536,-0.474,-0.499,-0.499,-0.462,-0.536,-0.52,2.78,1.64,1.75,1.57,1.55,-0.515,-0.35700000000000004,-0.52,-0.536,-0.536,-0.52,-0.455,-0.508,-0.522,-0.264,-0.536,-0.501,c>g>h>i>j>k>b>a>e>d>f,7.0,6.0,0.0,9.0,8.0,10.0,1.0,2.0,3.0,4.0,5.0
-0.23,-0.13699999999999998,-0.325,-0.213,-0.325,-0.0271,-0.325,-0.325,0.0294,-0.325,-0.263,-0.0824,-0.29600000000000004,-0.18,-0.325,-0.165,-0.325,-0.325,-0.040999999999999995,0.34,-0.23,-0.27899999999999997,-0.259,4.64,g>c>d>f>i>h>e>j>k>a>b,9.0,10.0,1.0,2.0,6.0,3.0,0.0,5.0,4.0,7.0,8.0
-0.501,-0.344,-0.501,-0.501,0.8140000000000001,-0.257,-0.501,-0.501,-0.501,0.138,0.758,-0.264,1.45,-0.501,-0.501,-0.501,0.0199,-0.205,-0.501,-0.172,-0.495,0.0199,-0.501,4.04,a>i>c>j>g>h>k>e>d>f>b,0.0,10.0,2.0,8.0,7.0,9.0,4.0,5.0,1.0,3.0,6.0
0.12,-0.633,-0.718,-0.46,-0.444,-0.414,1.32,0.44799999999999995,0.467,-0.121,-0.218,-0.505,0.337,-0.695,0.489,-0.718,-0.669,-0.48700000000000004,-0.0884,-0.395,-0.0884,0.152,-0.718,4.03,i>j>h>d>b>a>k>e>c>g>f,5.0,4.0,8.0,3.0,7.0,10.0,9.0,2.0,0.0,1.0,6.0
-0.596,-0.544,-0.541,-0.596,0.129,-0.563,-0.596,0.7,-0.596,-0.33399999999999996,-0.501,-0.354,-0.596,-0.541,-0.40399999999999997,0.0197,0.983,-0.441,-0.531,-0.28800000000000003,2.67,-0.557,1.16,2.92,c>d>i>j>k>f>a>g>e>b>h,6.0,9.0,0.0,1.0,8.0,5.0,7.0,10.0,2.0,3.0,4.0
-0.563,-0.887,0.355,0.322,1.21,2.27,-0.44799999999999995,-0.887,-0.826,0.258,0.322,-0.0188,-0.748,1.28,-0.887,0.903,2.39,-0.887,-0.136,0.322,-0.887,-0.887,-0.887,-0.6809999999999999,b>j>f>i>h>k>c>a>d>g>e,7.0,0.0,6.0,8.0,10.0,2.0,9.0,4.0,3.0,1.0,5.0
-0.348,-0.348,-0.348,-0.348,0.19899999999999998,-0.21,-0.348,-0.348,-0.348,-0.348,0.00472,-0.106,0.0906,-0.348,-0.348,-0.348,-0.348,-0.348,0.284,-0.0981,-0.0747,0.16899999999999998,-0.348,4.59,i>c>e>h>g>f>b>k>j>a>d,9.0,6.0,1.0,10.0,2.0,5.0,4.0,3.0,0.0,8.0,7.0
-0.621,-0.621,0.10400000000000001,2.14,-0.573,-0.621,-0.43700000000000006,-0.621,-0.621,-0.621,-0.621,-0.22699999999999998,2.78,1.07,1.76,-0.621,-0.621,0.215,-0.604,0.7390000000000001,-0.621,-0.621,-0.621,0.49,d>h>j>k>e>f>c>a>b>i>g,7.0,8.0,6.0,0.0,4.0,5.0,10.0,1.0,9.0,2.0,3.0
-0.508,-0.41200000000000003,-0.308,-0.598,-0.515,-0.308,-0.289,0.16899999999999998,-0.076,0.314,-0.145,-0.308,-0.39799999999999996,-0.526,-0.321,-0.39399999999999996,-0.33299999999999996,-0.5670000000000001,-0.503,-0.41200000000000003,2.89,0.7909999999999999,-0.51,3.26,a>f>h>i>j>g>c>d>e>b>k,0.0,9.0,6.0,7.0,8.0,1.0,5.0,2.0,3.0,4.0,10.0
-1.01,-0.519,-0.445,-1.09,0.0012,0.0791,0.244,0.18,-0.556,0.0321,0.11699999999999999,0.6679999999999999,0.41200000000000003,-0.909,-0.371,0.244,0.41200000000000003,-0.307,-0.519,-0.9159999999999999,2.02,-1.03,-0.159,3.42,d>e>j>g>h>i>a>b>c>f>k,6.0,7.0,8.0,0.0,1.0,9.0,3.0,4.0,5.0,2.0,10.0
-0.139,-0.483,-0.39399999999999996,-0.47,-0.183,0.10099999999999999,0.188,-0.057999999999999996,0.27899999999999997,-0.183,-0.0476,-0.165,-0.266,-0.501,-0.106,-0.445,-0.22399999999999998,-0.353,0.0879,-0.284,-0.0299,-0.43200000000000005,-0.47600000000000003,4.58,c>i>d>e>k>j>a>h>b>f>g,6.0,8.0,0.0,2.0,3.0,9.0,10.0,7.0,1.0,5.0,4.0
-1.05,-1.03,1.06,0.9359999999999999,1.29,0.816,0.9259999999999999,-0.447,0.778,0.828,-1.02,-1.02,-1.01,-1.01,-1.01,-0.9620000000000001,-1.05,-0.9590000000000001,-0.9620000000000001,1.09,0.912,1.42,0.718,0.764,d>b>h>j>i>f>a>k>e>c>g,6.0,1.0,9.0,0.0,8.0,5.0,10.0,2.0,4.0,3.0,7.0
-0.289,-0.278,-0.27699999999999997,-0.125,-0.209,-0.215,-0.22,-0.262,-0.0285,-0.11599999999999999,-0.17600000000000002,-0.166,-0.19899999999999998,-0.0891,-0.289,-0.289,-0.193,-0.26,-0.252,-0.17600000000000002,-0.0699,-0.254,-0.235,4.68,b>c>g>j>f>i>e>k>d>h>a,10.0,0.0,1.0,8.0,6.0,4.0,2.0,9.0,5.0,3.0,7.0
-0.23800000000000002,-0.23800000000000002,-0.23800000000000002,-0.185,-0.107,-0.23800000000000002,-0.16699999999999998,-0.23800000000000002,-0.217,-0.175,-0.185,-0.23800000000000002,-0.0955,-0.16,-0.23800000000000002,-0.23800000000000002,-0.23800000000000002,-0.23800000000000002,-0.179,-0.19699999999999998,-0.23800000000000002,-0.157,-0.23800000000000002,4.69,h>c>d>e>f>g>i>j>k>b>a,10.0,9.0,1.0,2.0,3.0,4.0,5.0,0.0,6.0,7.0,8.0
-0.63,-0.5429999999999999,0.568,-0.289,0.0159,0.568,-0.514,-0.63,-0.221,-0.452,0.0809,0.179,-0.09699999999999999,0.568,-0.568,-0.63,-0.63,0.114,-0.204,-0.547,-0.479,-0.00491,0.0333,4.31,d>c>i>j>h>f>a>e>b>g>k,6.0,8.0,1.0,0.0,7.0,5.0,9.0,4.0,2.0,3.0,10.0
-0.7,-0.7,0.818,-0.6759999999999999,1.25,-0.615,-0.539,-0.568,0.6409999999999999,0.951,0.489,0.565,-0.7,-0.5820000000000001,-0.7,-0.7,-0.0619,-0.7,-0.7,0.0589,0.742,-0.395,-0.7,3.53,b>d>e>i>k>j>a>c>f>g>h,6.0,0.0,7.0,1.0,2.0,8.0,9.0,10.0,3.0,5.0,4.0
-1.22,-0.67,-0.593,1.31,1.09,-0.929,-0.0366,-0.826,-0.593,-0.295,1.77,1.55,-0.45799999999999996,0.10400000000000001,-0.257,-0.773,0.48,-0.49,-0.45799999999999996,0.8,-0.552,-0.593,-0.922,2.57,c>f>e>i>k>j>b>g>h>d>a,10.0,6.0,0.0,9.0,2.0,1.0,7.0,8.0,3.0,5.0,4.0
-0.619,-0.426,-0.0168,-0.619,0.5710000000000001,0.23800000000000002,0.713,0.504,-0.619,-0.619,-0.619,-0.619,1.02,-0.509,0.698,-0.5589999999999999,0.31,-0.619,-0.542,-0.38299999999999995,-0.18100000000000002,-0.5670000000000001,-0.509,3.97,i>g>h>c>b>e>j>f>k>d>a,10.0,4.0,3.0,9.0,5.0,7.0,1.0,2.0,0.0,6.0,8.0
0.687,1.16,-0.47200000000000003,-0.494,-0.541,-0.5670000000000001,-0.541,-0.557,-0.64,-0.599,-0.589,-0.586,-0.636,1.1,-0.649,1.07,-0.513,0.924,0.9129999999999999,-0.589,-0.48100000000000004,-0.344,-0.509,3.46,i>e>b>d>f>g>h>j>k>c>a,10.0,2.0,9.0,3.0,1.0,4.0,5.0,6.0,0.0,7.0,8.0
1.02,0.633,-0.628,-0.596,-0.5820000000000001,-0.615,-0.519,-0.23600000000000002,-0.639,-0.617,-0.519,-0.508,-0.67,0.789,-0.665,0.74,-0.17800000000000002,1.18,1.15,-0.657,-0.222,-0.542,-0.648,3.53,a>e>h>d>j>i>b>g>c>f>k,0.0,6.0,8.0,3.0,1.0,9.0,7.0,2.0,5.0,4.0,10.0
-0.5589999999999999,-0.504,0.968,-0.381,0.18600000000000003,0.504,0.5820000000000001,0.321,-0.857,-0.815,-0.857,-0.857,0.321,-0.278,0.524,-0.857,0.732,0.18600000000000003,-0.336,-0.8390000000000001,0.81,-0.7659999999999999,-0.857,3.63,i>f>c>d>e>g>j>h>k>b>a,10.0,9.0,2.0,3.0,4.0,1.0,5.0,7.0,0.0,6.0,8.0
-0.878,-0.878,-0.878,1.02,-0.11199999999999999,-0.413,-0.5379999999999999,-0.878,-0.401,-0.0266,1.73,1.45,1.24,1.3,-0.297,-0.878,-0.81,-0.878,-0.878,0.239,0.743,-0.878,-0.413,2.31,d>g>e>h>j>k>b>f>i>c>a,10.0,6.0,9.0,0.0,2.0,7.0,1.0,3.0,8.0,4.0,5.0
-0.691,-0.7190000000000001,-0.28,1.96,-0.603,1.07,0.769,-0.373,1.49,1.41,-0.7190000000000001,-0.7190000000000001,-0.725,-0.654,-0.725,-0.695,2.08,-0.63,-0.6779999999999999,-0.725,-0.373,-0.304,1.49,-0.6679999999999999,c>e>j>i>g>k>a>b>d>f>h,6.0,7.0,0.0,8.0,1.0,9.0,4.0,10.0,3.0,2.0,5.0
-0.23800000000000002,-0.0154,-0.183,-0.213,-0.11,-0.222,-0.21899999999999997,-0.20199999999999999,-0.203,-0.175,-0.23800000000000002,-0.205,-0.23800000000000002,-0.23800000000000002,-0.23800000000000002,-0.231,-0.228,-0.231,-0.22399999999999998,-0.19699999999999998,-0.233,-0.21600000000000003,-0.2,4.69,d>c>h>i>k>j>a>f>e>b>g,6.0,9.0,1.0,0.0,8.0,7.0,10.0,2.0,3.0,5.0,4.0
-0.361,-0.158,-0.14,-0.111,-0.163,-0.125,-0.311,-0.345,-0.361,-0.17800000000000002,-0.272,-0.257,0.0146,-0.009909999999999999,-0.0828,-0.361,-0.361,0.0629,0.078,-0.272,-0.317,-0.267,-0.35100000000000003,4.65,e>j>g>b>d>f>i>c>a>k>h,8.0,3.0,7.0,4.0,0.0,5.0,2.0,10.0,6.0,1.0,9.0
-0.0619,-0.7909999999999999,1.6,3.07,0.174,-0.6779999999999999,-0.7909999999999999,-0.7909999999999999,-0.262,-0.631,1.23,0.7609999999999999,-0.506,1.74,-0.172,-0.424,-0.7909999999999999,-0.7709999999999999,-0.7829999999999999,-0.48100000000000004,-0.6659999999999999,-0.262,0.14,0.162,f>d>c>i>h>j>a>g>k>e>b,6.0,10.0,2.0,1.0,9.0,0.0,7.0,4.0,3.0,5.0,8.0
0.419,0.88,0.275,-0.69,0.991,-0.69,-0.672,-0.175,-0.0932,-0.69,-0.46,-0.29,-0.69,-0.65,-0.69,-0.69,-0.0483,0.46399999999999997,0.679,-0.631,-0.6759999999999999,1.13,-0.69,3.69,f>b>e>j>d>i>a>h>g>c>k,6.0,1.0,9.0,4.0,2.0,0.0,8.0,7.0,5.0,3.0,10.0
-0.299,-0.299,0.113,0.18,-0.299,-0.299,0.0589,-0.299,-0.299,-0.299,-0.142,-0.299,-0.193,-0.248,-0.299,-0.259,-0.299,-0.156,-0.0154,-0.287,-0.0968,-0.299,-0.299,4.64,i>b>c>g>e>f>d>k>j>a>h,9.0,1.0,2.0,6.0,4.0,5.0,3.0,10.0,0.0,8.0,7.0
-0.706,-0.915,3.41,2.25,0.263,-0.302,-0.0894,-0.915,-0.915,-0.41200000000000003,0.29100000000000004,0.0265,-0.253,0.0397,0.494,0.19,-0.915,0.341,-0.597,-0.302,-0.456,0.322,-0.915,0.0822,c>f>i>g>b>j>d>e>h>k>a,10.0,4.0,0.0,6.0,7.0,1.0,3.0,8.0,2.0,5.0,9.0
-0.293,-0.34299999999999997,-0.34299999999999997,-0.34299999999999997,0.271,-0.34299999999999997,-0.34299999999999997,-0.226,-0.318,-0.34299999999999997,-0.34299999999999997,-0.34299999999999997,-0.0508,1.13,-0.34299999999999997,-0.0458,-0.34299999999999997,-0.11,-0.19699999999999998,-0.34299999999999997,-0.149,-0.34299999999999997,-0.34299999999999997,4.45,g>d>k>i>f>h>a>b>e>c>j,6.0,7.0,9.0,1.0,8.0,4.0,0.0,5.0,3.0,10.0,2.0
0.34299999999999997,0.419,-0.307,-0.307,-0.253,-0.282,-0.305,-0.0495,-0.16399999999999998,-0.307,-0.307,-0.307,-0.307,-0.298,-0.307,-0.158,-0.307,-0.307,-0.307,-0.307,-0.113,-0.0676,-0.307,4.6,d>a>h>j>k>i>b>f>c>e>g,1.0,6.0,8.0,0.0,9.0,7.0,10.0,2.0,5.0,3.0,4.0
0.129,-0.5479999999999999,-0.5479999999999999,-0.48700000000000004,-0.259,-0.315,-0.267,-0.5479999999999999,-0.5479999999999999,0.0774,-0.0692,0.102,-0.508,-0.5479999999999999,-0.11,-0.41600000000000004,-0.0386,-0.0045,0.973,-0.5479999999999999,1.23,-0.5479999999999999,-0.386,4.16,a>f>e>i>h>j>b>c>d>k>g,0.0,6.0,7.0,8.0,2.0,1.0,10.0,4.0,3.0,5.0,9.0
0.23199999999999998,-0.688,-0.0061200000000000004,-0.0245,-0.688,-0.688,0.505,1.54,-0.158,0.342,-0.688,-0.688,1.35,-0.616,-0.688,-0.46799999999999997,0.469,-0.688,-0.688,3.53,0.469,-0.688,-0.688,-0.297,h>g>f>c>a>b>j>e>d>i>k,4.0,5.0,3.0,8.0,7.0,2.0,1.0,0.0,9.0,6.0,10.0
-1.19,-1.08,0.0386,0.408,-0.23800000000000002,-0.408,-0.573,-0.107,1.71,1.61,0.379,0.43200000000000005,-0.0286,-1.08,0.15,-1.15,1.42,-1.19,-1.19,0.184,-0.626,0.941,-0.626,2.19,e>c>d>h>i>j>f>g>k>b>a,10.0,9.0,1.0,2.0,0.0,6.0,7.0,3.0,4.0,5.0,8.0
-1.04,0.0484,1.22,0.858,-0.858,-0.395,-1.24,-1.34,-0.677,-0.11599999999999999,0.34600000000000003,0.0977,0.5329999999999999,1.29,0.34600000000000003,-1.34,-1.34,1.78,-0.585,1.59,-0.763,0.158,-0.18100000000000002,1.59,c>h>g>j>i>k>d>a>b>e>f,7.0,8.0,0.0,6.0,9.0,10.0,2.0,1.0,4.0,3.0,5.0
-0.541,0.561,1.46,0.555,-0.0403,-0.88,-1.26,-1.38,-1.15,-0.9940000000000001,0.22899999999999998,0.321,1.07,0.804,1.4,-0.253,-1.69,0.85,0.447,-1.38,-0.418,0.637,-0.138,1.77,c>f>g>i>j>k>b>h>d>e>a,10.0,6.0,0.0,8.0,9.0,1.0,2.0,7.0,3.0,4.0,5.0
-0.561,-0.561,-0.561,-0.151,-0.561,-0.561,-0.561,0.698,-0.303,-0.561,-0.38,3.97,-0.218,0.816,1.12,-0.561,-0.561,-0.561,-0.255,0.775,-0.561,0.414,0.12300000000000001,-0.451,j>d>c>e>h>g>f>i>k>b>a,10.0,9.0,2.0,1.0,3.0,6.0,5.0,4.0,7.0,0.0,8.0
-0.5379999999999999,1.49,-0.228,-0.253,-0.45299999999999996,-0.539,-0.539,-0.539,-0.539,-0.539,-0.539,-0.406,-0.508,-0.539,-0.539,1.84,-0.539,1.25,1.25,-0.539,-0.539,-0.44299999999999995,-0.203,3.13,c>g>h>i>f>e>b>d>a>j>k,8.0,6.0,0.0,7.0,5.0,4.0,1.0,2.0,3.0,9.0,10.0
-0.187,-0.218,-0.218,-0.20199999999999999,-0.218,-0.218,-0.218,-0.218,-0.218,-0.218,-0.18899999999999997,-0.179,-0.218,-0.165,-0.138,-0.214,-0.218,-0.14800000000000002,-0.217,-0.218,-0.218,-0.218,-0.218,4.69,k>g>f>a>c>e>i>h>j>b>d,3.0,9.0,4.0,10.0,5.0,2.0,1.0,7.0,6.0,8.0,0.0
-1.02,-1.2,0.638,0.996,0.759,-0.6970000000000001,-0.24100000000000002,-1.2,-0.537,-0.0823,2.68,0.7120000000000001,0.6709999999999999,0.581,0.16399999999999998,-0.431,-0.9520000000000001,-0.578,-0.589,-0.485,-0.537,0.7120000000000001,-1.2,1.86,j>i>d>a>b>c>k>e>g>h>f,3.0,4.0,5.0,2.0,7.0,10.0,8.0,9.0,1.0,0.0,6.0
-0.396,-0.34299999999999997,-0.33899999999999997,-0.371,-0.345,-0.409,-0.41700000000000004,-0.36,-0.326,-0.33899999999999997,-0.371,-0.36700000000000005,-0.41700000000000004,-0.345,-0.41700000000000004,-0.382,2.66,-0.35,-0.401,-0.275,-0.36,2.32,-0.414,2.76,d>b>g>j>h>i>a>c>e>f>k,6.0,1.0,7.0,0.0,8.0,9.0,2.0,4.0,5.0,3.0,10.0
-0.7829999999999999,-0.7829999999999999,-0.0117,-0.7829999999999999,-0.7829999999999999,1.74,1.88,1.67,0.349,1.7,0.996,0.996,-0.7829999999999999,-0.7829999999999999,0.055,0.94,-0.7829999999999999,-0.608,-0.40700000000000003,-0.7829999999999999,-0.695,-0.7829999999999999,-0.7829999999999999,-0.7829999999999999,i>e>d>b>a>g>f>c>h>j>k,4.0,3.0,7.0,2.0,1.0,6.0,5.0,8.0,0.0,9.0,10.0
-0.89,-0.48100000000000004,3.13,1.31,1.04,-0.89,-0.57,-0.89,0.0311,0.805,-0.89,-0.264,-0.332,1.13,0.331,-0.737,-0.89,-0.0865,0.331,0.19699999999999998,-0.89,-0.618,-0.89,1.02,i>d>c>e>h>g>f>j>k>b>a,10.0,9.0,2.0,1.0,3.0,6.0,5.0,4.0,0.0,7.0,8.0
0.466,0.39399999999999996,-0.402,-0.425,-0.38799999999999996,-0.47100000000000003,-0.452,-0.37,-0.435,-0.47100000000000003,-0.47100000000000003,-0.266,-0.47100000000000003,1.23,-0.47100000000000003,0.636,-0.47100000000000003,1.0,-0.47100000000000003,-0.47100000000000003,-0.47100000000000003,-0.315,-0.47100000000000003,4.04,c>g>h>i>f>e>b>d>a>j>k,8.0,6.0,0.0,7.0,5.0,4.0,1.0,2.0,3.0,9.0,10.0
-0.36700000000000005,-0.36700000000000005,0.0822,0.0409,-0.31,-0.336,-0.315,-0.36700000000000005,-0.289,-0.36700000000000005,-0.14800000000000002,-0.264,0.10400000000000001,-0.14,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,0.10400000000000001,0.0242,0.45,-0.36700000000000005,-0.325,-0.33,4.58,f>g>j>h>k>d>a>i>c>b>e,6.0,9.0,8.0,5.0,10.0,0.0,1.0,3.0,7.0,2.0,4.0
-0.405,-0.121,0.132,-0.228,-0.0020800000000000003,-0.49,-0.5670000000000001,-0.207,2.22,2.14,-0.777,-0.736,-0.28,0.171,-0.853,-0.0449,-0.633,-0.812,-0.733,0.255,-0.0108,-0.0378,-0.858,2.87,e>c>f>k>h>d>a>j>b>g>i,6.0,8.0,1.0,5.0,0.0,2.0,9.0,4.0,10.0,7.0,3.0
-0.528,0.633,0.244,-0.6940000000000001,0.0922,-0.7190000000000001,-0.6940000000000001,0.0306,0.139,0.308,-0.687,-0.6940000000000001,-0.7090000000000001,0.26899999999999996,-0.667,0.5429999999999999,4.01,0.56,-0.7020000000000001,-0.711,0.29600000000000004,0.606,-0.711,-0.21100000000000002,j>g>f>a>b>d>k>h>i>e>c,3.0,4.0,10.0,5.0,9.0,2.0,1.0,7.0,8.0,0.0,6.0
0.428,1.52,-0.738,-0.738,-0.257,-0.586,-0.42,-0.672,-0.6459999999999999,-0.44799999999999995,-0.738,-0.738,-0.738,1.32,-0.738,1.78,-0.643,1.25,1.63,-0.435,-0.6459999999999999,-0.314,-0.654,2.22,c>f>h>i>g>e>b>d>a>j>k,8.0,6.0,0.0,7.0,5.0,1.0,4.0,2.0,3.0,9.0,10.0
0.332,0.013000000000000001,-0.276,-0.276,-0.276,-0.266,-0.245,-0.166,-0.141,-0.242,-0.201,-0.188,-0.166,-0.276,-0.233,-0.276,-0.249,-0.244,-0.276,-0.276,-0.223,-0.223,-0.276,4.65,c>g>h>i>f>e>b>d>a>k>j,8.0,6.0,0.0,7.0,5.0,4.0,1.0,2.0,3.0,10.0,9.0
0.87,1.02,-0.816,-0.311,-0.5589999999999999,-0.311,-0.278,-0.8590000000000001,-0.444,-0.527,-0.39299999999999996,-0.39299999999999996,-0.65,0.841,-0.635,1.35,-0.5589999999999999,1.11,1.05,-0.7759999999999999,-0.884,-0.574,-0.502,3.24,c>g>i>h>f>e>b>d>a>j>k,8.0,6.0,0.0,7.0,5.0,4.0,1.0,3.0,2.0,9.0,10.0
-1.01,0.22399999999999998,-0.032,-1.21,0.539,-1.23,-1.22,-0.35200000000000004,0.595,0.466,0.568,0.5489999999999999,-0.145,0.34299999999999997,-0.051,0.359,0.41700000000000004,-0.9229999999999999,-0.919,0.313,0.25,-1.14,0.11599999999999999,3.5,h>b>g>e>f>i>c>j>k>a>d,9.0,1.0,6.0,10.0,3.0,4.0,2.0,0.0,5.0,7.0,8.0
0.271,-0.154,0.431,-0.423,-0.266,-0.42,-0.371,-0.10800000000000001,-0.435,-0.32899999999999996,-0.196,-0.261,-0.368,0.0407,-0.435,-0.435,-0.435,0.44799999999999995,-0.142,-0.126,-0.435,0.0469,-0.41700000000000004,4.52,i>f>e>d>c>g>k>h>j>b>a,10.0,9.0,4.0,3.0,2.0,1.0,5.0,7.0,0.0,8.0,6.0
-0.21899999999999997,-0.221,-0.243,-0.161,-0.243,-0.141,-0.135,-0.146,-0.243,-0.243,-0.111,-0.122,-0.243,-0.243,-0.243,-0.243,-0.218,-0.175,-0.243,-0.17,-0.243,-0.243,-0.19899999999999998,4.69,h>c>d>f>j>g>b>i>k>a>e,9.0,6.0,1.0,2.0,10.0,3.0,5.0,0.0,7.0,4.0,8.0
