A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,ranking,a,b,c,d,e,f,g,h,i,j
1.114657,-0.13073099999999999,0.242736,-0.6144029999999999,0.827836,-1.4288100000000001,-0.9556319999999999,-1.487957,-1.665963,-0.135624,0.20069700000000001,0.928227,2.013728,1.9623599999999999,-0.6534300000000001,1.709277,i>f>a>g>j>b>h>e>d>c,2.0,5.0,9.0,8.0,7.0,1.0,3.0,6.0,0.0,4.0
-0.841103,0.547504,-1.541421,0.742333,0.44661000000000006,1.275225,1.595315,1.8558419999999998,0.267506,1.552354,-0.362485,0.522622,-0.8516600000000001,-0.39019299999999996,0.112847,-0.806229,b>h>j>f>i>e>d>a>c>g,7.0,0.0,8.0,6.0,5.0,3.0,9.0,1.0,4.0,2.0
0.44327700000000003,0.91745,-0.440558,-0.666585,-1.4595200000000002,-0.910228,-0.170725,-0.083562,1.263536,0.451499,0.281152,1.186339,-0.000998,0.032060000000000005,0.017062,-0.806229,e>f>j>a>i>b>g>h>d>c,3.0,5.0,9.0,8.0,0.0,1.0,6.0,7.0,4.0,2.0
-1.1330069999999999,0.1159,0.204775,0.8466969999999999,0.651885,0.23806100000000002,0.319841,-0.317627,-0.43557399999999996,-1.236479,-1.006122,-0.17796900000000002,-0.26962800000000003,0.454313,1.262261,0.814875,h>f>i>a>j>c>g>b>e>d,3.0,7.0,5.0,9.0,8.0,1.0,6.0,0.0,2.0,4.0
1.6400849999999998,0.91745,0.204775,-0.24912800000000002,-1.048969,-0.576854,-1.67513,-0.886073,-0.43557399999999996,-1.236479,0.737062,-0.546701,2.013728,0.5447960000000001,0.8551770000000001,1.569526,i>f>a>g>j>e>h>b>c>d,2.0,7.0,8.0,9.0,5.0,1.0,3.0,6.0,0.0,4.0
-1.1330069999999999,-0.192389,0.014971,0.8466969999999999,1.1797360000000001,0.8307260000000001,0.581477,0.48488400000000004,0.472571,0.524889,1.0588799999999998,-0.5835739999999999,0.043774,-1.053734,-1.060514,-0.666479,d>b>j>h>f>i>a>g>c>e,6.0,1.0,8.0,0.0,9.0,4.0,7.0,3.0,5.0,2.0
-1.1330069999999999,0.547504,-0.250755,0.6901510000000001,1.472987,1.275225,0.254432,0.451446,-0.669934,-0.869527,-1.140213,-1.2841639999999999,-1.523236,0.062221000000000005,1.046746,0.42357399999999995,h>f>i>c>j>a>g>b>e>d,5.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,4.0
-1.1330069999999999,0.485846,-0.174833,0.8466969999999999,0.8571610000000001,1.201142,1.3990879999999999,1.1536440000000001,0.443276,0.855146,1.0588799999999998,-0.067349,1.073523,-0.721964,-0.22239899999999999,-0.806229,b>j>d>h>f>i>e>a>c>g,7.0,0.0,8.0,2.0,6.0,4.0,9.0,3.0,5.0,1.0
0.9687049999999999,0.91745,-1.4654989999999999,-0.35349200000000003,0.27065900000000004,-1.095436,1.595315,-1.487957,-1.665963,-0.979613,-0.7915770000000001,0.6332409999999999,2.013728,1.7210720000000002,-0.605537,1.737227,i>f>a>j>g>h>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,4.0,5.0,0.0,3.0
-0.520008,0.91745,-0.706284,-0.510039,-1.4595200000000002,-0.762062,-0.563179,-0.28418899999999997,1.263536,-0.025537999999999998,0.978426,1.001973,1.297381,-0.118745,0.7115,-0.806229,e>f>j>a>i>b>h>g>c>d,3.0,5.0,8.0,9.0,0.0,1.0,7.0,6.0,4.0,2.0
-0.724341,-1.3022280000000002,-0.8581270000000001,0.8466969999999999,1.472987,1.090017,1.072044,0.7523880000000001,-0.201214,-0.20901399999999998,-0.818395,-1.2841639999999999,-2.463441,0.12254300000000001,0.591769,0.367674,h>i>f>j>c>a>g>b>d>e,5.0,7.0,4.0,8.0,9.0,2.0,6.0,0.0,1.0,3.0
-1.074626,-2.966986,-1.237735,-3.066963,-0.22786700000000001,-2.4289330000000002,1.235566,-0.9195110000000001,1.263536,0.928536,0.334789,2.255661,-1.433692,1.9623599999999999,-1.132352,0.926675,a>i>f>j>h>b>e>g>d>c,0.0,5.0,9.0,8.0,6.0,2.0,7.0,4.0,1.0,3.0
-1.1330069999999999,0.855792,0.96399,0.8466969999999999,1.472987,0.497352,0.548772,-0.11699999999999999,-0.259804,-1.199784,-0.952486,-1.2841639999999999,-1.523236,-0.360033,0.974907,-0.107478,h>c>f>i>b>j>a>g>d>e,6.0,4.0,1.0,8.0,9.0,2.0,7.0,0.0,3.0,5.0
0.5600390000000001,-0.007416,-1.00997,-1.5536809999999999,-0.433142,-2.35485,1.595315,0.451446,0.238211,2.4330380000000003,-1.0597590000000001,0.48574799999999996,0.222861,0.876566,-1.132352,-0.806229,f>i>a>j>b>e>h>g>d>c,2.0,4.0,9.0,8.0,5.0,0.0,7.0,6.0,1.0,3.0
1.610895,0.054242,0.5464220000000001,-0.30130999999999997,1.472987,0.46031000000000005,0.9085209999999999,1.8558419999999998,0.9705860000000001,1.9193049999999998,0.6566069999999999,0.19076300000000002,0.13331700000000002,-1.053734,-1.132352,-0.638529,j>b>f>i>d>a>h>c>g>e,5.0,1.0,7.0,4.0,9.0,2.0,8.0,6.0,3.0,0.0
-0.374056,0.362531,1.115833,0.8466969999999999,1.0624360000000002,0.349186,-0.072612,0.250818,-1.343718,-0.172319,-1.622941,-1.173545,-0.26962800000000003,-1.053734,1.262261,-0.722379,c>b>f>h>i>j>g>a>d>e,7.0,1.0,0.0,8.0,9.0,2.0,6.0,3.0,4.0,5.0
-0.66596,0.300873,0.7741859999999999,0.8466969999999999,0.7691859999999999,-0.095313,0.319841,-0.6185689999999999,-0.7578189999999999,-1.236479,-1.622941,-0.10422200000000001,-0.538258,-0.14890599999999998,1.262261,0.255873,h>f>i>c>a>g>j>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,5.0,0.0,2.0,6.0
0.472467,0.732477,-0.02299,-1.1884059999999999,0.153359,-1.539935,-1.413494,-1.487957,-1.665963,-0.025537999999999998,-1.354759,1.6656900000000001,-0.538258,1.9623599999999999,1.262261,1.8769770000000001,f>i>a>h>g>j>b>e>c>d,2.0,6.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,5.0
-0.02377,-0.9939389999999999,0.090892,0.5857859999999999,1.472987,1.275225,1.464497,0.953016,-0.113329,0.634975,0.41524300000000003,-0.325462,-0.13531300000000002,-1.053734,-1.132352,-0.750329,d>b>j>f>i>h>a>c>g>e,6.0,1.0,7.0,0.0,9.0,3.0,8.0,5.0,4.0,2.0
1.4357520000000001,-0.192389,0.5464220000000001,0.8466969999999999,-1.4595200000000002,0.571435,-0.43236099999999994,0.55176,1.263536,1.552354,0.897971,0.780734,0.894436,-0.26955,0.376254,-0.806229,j>b>f>e>i>a>d>c>h>g,5.0,1.0,7.0,6.0,3.0,2.0,9.0,8.0,4.0,0.0
0.063801,0.91745,-1.199774,-0.718767,-1.4595200000000002,-1.3176860000000001,-0.5958829999999999,-1.487957,0.9119959999999999,-0.686051,1.0588799999999998,0.7069880000000001,1.073523,1.7210720000000002,-0.46186099999999997,1.6533759999999997,a>i>f>g>j>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,3.0,5.0,1.0,4.0
0.705991,-2.288751,2.254656,-0.45785600000000004,0.7398600000000001,1.275225,-1.021041,1.4211479999999999,-1.665963,0.891841,-0.094303,0.596368,1.207838,-0.058423,0.352308,-0.806229,b>j>i>f>h>a>c>d>e>g,5.0,0.0,6.0,7.0,8.0,3.0,9.0,4.0,2.0,1.0
0.26813400000000004,0.855792,-0.8960879999999999,-0.9274959999999999,-1.4595200000000002,-1.465852,-0.530474,-1.487957,0.736226,-0.355795,1.0588799999999998,1.075719,1.028751,1.9623599999999999,-0.5336989999999999,1.5974760000000001,a>i>f>g>j>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,3.0,5.0,1.0,4.0
-1.1330069999999999,-1.857147,0.356618,-0.35349200000000003,1.472987,1.275225,1.1374520000000001,1.4545860000000002,0.41398100000000004,1.075316,0.173879,0.08014299999999999,0.6258060000000001,-0.691803,0.9270149999999999,-0.806229,b>j>h>f>i>c>a>d>g>e,6.0,0.0,5.0,7.0,9.0,3.0,8.0,2.0,4.0,1.0
-0.257294,0.6708189999999999,-1.541421,-1.7624099999999998,-1.2542440000000001,-2.3918909999999998,0.483364,-1.487957,1.263536,0.304718,0.683425,2.071295,-1.209834,1.9623599999999999,-1.060514,0.786924,a>f>i>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,1.0,5.0,4.0,2.0,3.0
-1.074626,-1.857147,-0.8581270000000001,0.116147,0.5932350000000001,1.275225,1.529906,1.1536440000000001,0.531161,0.598279,1.0588799999999998,-0.731066,-0.13531300000000002,-1.053734,-1.132352,-0.38697800000000004,j>b>d>i>f>h>a>c>g>e,6.0,1.0,7.0,2.0,9.0,4.0,8.0,5.0,3.0,0.0
0.910324,0.91745,-0.136872,-0.24912800000000002,-1.136944,-0.354604,-1.67513,-0.417941,-0.17191900000000002,-0.5392710000000001,0.8443350000000001,0.043269999999999996,1.118295,-0.360033,1.262261,-0.806229,e>f>i>j>b>g>a>h>c>d,6.0,4.0,8.0,9.0,0.0,1.0,5.0,7.0,2.0,3.0
-0.724341,-0.623993,-0.060951,0.8466969999999999,1.443662,1.052976,0.97393,0.6520739999999999,-0.34768899999999997,0.268023,1.0588799999999998,-0.288588,0.088545,-0.93309,-1.132352,-0.806229,d>b>j>h>f>i>a>g>c>e,6.0,1.0,8.0,0.0,9.0,4.0,7.0,3.0,5.0,2.0
0.6768,-1.548858,2.254656,-0.405674,1.443662,1.275225,-0.628588,1.621776,-1.665963,1.295487,-0.040666,0.670114,1.028751,-0.20922800000000003,0.20863099999999998,-0.806229,b>j>f>i>h>a>d>c>g>e,5.0,0.0,7.0,6.0,9.0,2.0,8.0,4.0,3.0,1.0
0.705991,-0.007416,-0.554441,-1.292771,0.417285,-0.873187,0.058205999999999994,-1.487957,-1.665963,-1.199784,-1.0329409999999999,0.338256,-0.403943,1.570268,1.262261,1.988777,f>i>a>g>h>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,3.0,4.0,1.0,6.0
-0.286484,0.794135,-1.541421,-1.501499,-0.198542,-1.095436,-0.268839,-1.487957,-1.050769,-0.612661,-0.872031,1.075719,-0.6278020000000001,1.9020380000000001,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-1.1330069999999999,-1.3022280000000002,-0.326676,-0.823131,0.68121,0.6825600000000001,1.595315,1.8558419999999998,0.9119959999999999,1.515658,0.549334,0.559495,0.894436,-0.299711,0.567823,-0.806229,b>j>f>i>h>a>d>e>c>g,5.0,0.0,8.0,6.0,7.0,2.0,9.0,4.0,3.0,1.0
-0.928674,-3.275274,-0.136872,-1.6058629999999998,0.68121,0.349186,1.595315,1.8558419999999998,0.472571,1.625744,-0.335667,0.6332409999999999,-1.433692,-0.26955,-1.132352,-0.806229,b>j>i>f>a>h>d>e>c>g,4.0,0.0,8.0,6.0,7.0,3.0,9.0,5.0,2.0,1.0
-0.957865,0.239215,0.432539,0.8466969999999999,1.472987,0.941851,1.366384,0.685512,0.150326,0.341413,-0.952486,-0.43608100000000005,-2.463441,-0.9934120000000001,0.184685,-0.806229,b>h>f>i>j>d>c>a>e>g,7.0,0.0,6.0,5.0,8.0,2.0,9.0,1.0,3.0,4.0
-0.870293,0.91745,-1.541421,-0.45785600000000004,0.827836,0.23806100000000002,1.595315,1.588338,0.501866,2.176171,-0.121121,1.001973,-0.762117,-0.118745,-0.629483,-0.806229,b>j>f>h>i>e>a>d>c>g,6.0,0.0,8.0,7.0,5.0,2.0,9.0,3.0,4.0,1.0
-0.66596,0.91745,-1.541421,-0.09258200000000001,-1.283569,-0.687979,0.6141810000000001,0.083628,1.263536,1.368878,0.897971,1.407578,1.6555549999999999,0.032060000000000005,1.1425299999999998,-0.806229,e>j>f>b>a>i>h>c>g>d,4.0,3.0,7.0,9.0,0.0,2.0,8.0,6.0,5.0,1.0
-1.1330069999999999,-0.377362,-0.060951,0.063965,1.472987,1.275225,1.431792,1.588338,0.677636,1.295487,0.334789,0.41200200000000003,0.35717600000000005,-0.360033,0.280469,-0.806229,b>j>h>f>i>d>a>c>e>g,6.0,0.0,7.0,5.0,8.0,3.0,9.0,2.0,4.0,1.0
0.705991,0.732477,-0.820166,0.324876,-1.34222,-1.095436,-0.301543,-1.487957,1.117061,-0.3191,1.0588799999999998,1.5550709999999999,-0.403943,1.9623599999999999,-1.132352,1.234126,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
-1.1330069999999999,0.177558,0.090892,0.8466969999999999,0.827836,0.571435,0.875817,-0.050124,0.648341,-1.0530030000000001,-0.013848,-1.2841639999999999,-0.224856,-0.329872,1.262261,0.060223,h>f>i>c>j>a>g>b>d>e,5.0,7.0,3.0,8.0,9.0,1.0,6.0,0.0,2.0,4.0
-0.578389,0.91745,0.05293200000000001,0.5857859999999999,-1.2542440000000001,-0.280521,-1.67513,-0.016686000000000003,0.765521,0.011156999999999999,0.683425,1.2232120000000002,1.566011,-0.028262,1.262261,-0.806229,e>f>j>i>b>h>a>g>c>d,6.0,4.0,8.0,9.0,0.0,1.0,7.0,5.0,3.0,2.0
1.085467,0.91745,-0.136872,0.220511,-1.4595200000000002,-0.428688,-0.236134,-0.38450300000000004,1.146356,0.891841,1.0588799999999998,1.1494659999999999,0.222861,-0.058423,-0.581591,-0.806229,e>j>f>a>i>b>d>c>g>h,3.0,5.0,7.0,6.0,0.0,2.0,8.0,9.0,4.0,1.0
-1.1330069999999999,-3.8918519999999996,-0.174833,-1.918956,0.5932350000000001,0.275102,1.595315,1.8558419999999998,0.9705860000000001,2.029391,0.147061,0.928227,-0.403943,-0.14890599999999998,-0.485807,-0.806229,b>j>i>f>a>h>e>d>c>g,4.0,0.0,8.0,7.0,6.0,3.0,9.0,5.0,2.0,1.0
-1.1330069999999999,-1.795489,-0.250755,-0.823131,0.56391,0.645518,1.595315,1.8558419999999998,1.175651,1.515658,0.710244,0.559495,1.028751,-0.329872,0.687554,-0.806229,b>j>f>i>h>a>d>c>e>g,5.0,0.0,7.0,6.0,8.0,2.0,9.0,4.0,3.0,1.0
-0.46162700000000007,-0.870624,-1.4654989999999999,-1.8145919999999998,0.212009,-1.243602,-0.9229280000000001,-1.487957,-1.578078,-0.3191,-1.622941,1.112593,-0.941204,1.841716,1.262261,1.988777,i>f>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,1.0,4.0,3.0,0.0,6.0
-1.1330069999999999,-0.13073099999999999,-0.47851899999999997,0.8466969999999999,1.0331110000000001,0.8307260000000001,0.744999,-0.050124,-0.406279,-1.236479,-1.408396,-1.2841639999999999,-0.762117,-0.45051499999999994,1.262261,-0.107478,h>c>f>i>b>j>a>g>d>e,6.0,4.0,1.0,8.0,9.0,2.0,7.0,0.0,3.0,5.0
-0.02377,0.91745,-1.389578,-0.405674,-1.4595200000000002,-0.72502,0.6141810000000001,-0.11699999999999999,1.263536,1.112012,0.683425,1.001973,0.491491,-0.118745,0.16073900000000002,-0.806229,e>j>f>a>b>i>h>d>c>g,3.0,4.0,8.0,7.0,0.0,2.0,9.0,6.0,5.0,1.0
1.7860369999999999,0.794135,0.6982649999999999,0.8466969999999999,-0.902344,0.7566430000000001,-1.413494,0.31769400000000003,-0.43557399999999996,0.7450600000000001,0.173879,-0.251715,-0.58303,-0.963251,-1.132352,-0.806229,j>f>b>e>d>i>g>a>c>h,7.0,2.0,8.0,4.0,3.0,1.0,6.0,9.0,5.0,0.0
0.09299099999999999,0.91745,-1.123852,-0.666585,-0.345167,-1.169519,-1.119154,-1.487957,-1.665963,-0.282405,-1.5424870000000002,1.628817,-0.224856,1.6607509999999999,1.262261,1.569526,f>i>a>h>g>j>b>e>c>d,2.0,6.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,5.0
-0.870293,0.485846,-1.541421,-1.5536809999999999,-1.1076190000000001,-1.8733090000000001,0.352546,-1.487957,1.234241,-0.172319,1.0588799999999998,1.296958,0.401947,1.9623599999999999,-0.509753,1.373876,a>i>f>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,5.0,4.0,1.0,3.0
0.939514,-0.870624,1.8750490000000002,0.27269299999999996,-0.403817,1.275225,-1.67513,1.1536440000000001,0.41398100000000004,1.405573,1.0588799999999998,0.559495,1.073523,-0.299711,0.280469,-0.806229,j>b>f>i>a>h>d>e>c>g,4.0,1.0,8.0,6.0,7.0,2.0,9.0,5.0,3.0,0.0
-1.1330069999999999,-0.254046,-0.934048,-1.292771,0.710535,-0.984311,0.45065900000000003,-1.487957,-1.431603,-1.016308,-1.515668,0.559495,-0.985975,1.600429,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-0.257294,0.054242,0.9260290000000001,0.8466969999999999,1.003786,0.719601,0.221728,0.618636,1.263536,0.414804,1.005244,-0.509827,-0.180085,-0.872769,-1.132352,-0.806229,d>j>b>f>h>i>a>e>g>c,6.0,2.0,9.0,0.0,7.0,3.0,8.0,4.0,5.0,1.0
-1.1330069999999999,-0.500677,-0.47851899999999997,0.8466969999999999,0.29998400000000003,0.719601,0.352546,0.21738000000000002,-0.43557399999999996,-0.46588,-0.925668,-1.210418,0.581034,-1.053734,1.262261,-0.806229,c>b>h>f>i>j>a>e>g>d,6.0,1.0,0.0,9.0,7.0,3.0,8.0,2.0,4.0,5.0
-1.1330069999999999,0.609162,-0.326676,0.8466969999999999,0.827836,1.052976,0.712295,0.351132,0.121031,-0.7594420000000001,-0.28203,-1.2841639999999999,-0.090541,-0.08858400000000001,1.262261,0.088173,h>f>i>c>j>a>g>b>d>e,5.0,7.0,3.0,8.0,9.0,1.0,6.0,0.0,2.0,4.0
1.7860369999999999,0.547504,0.432539,-0.35349200000000003,-1.34222,0.42326899999999995,-0.138021,1.8558419999999998,1.175651,1.992696,0.41524300000000003,0.743861,-0.896432,-0.20922800000000003,-1.132352,-0.806229,j>b>f>e>i>a>d>h>g>c,5.0,1.0,9.0,6.0,3.0,2.0,8.0,7.0,4.0,0.0
0.297325,-0.43901999999999997,-0.250755,-1.240589,-0.5797680000000001,-1.762184,-1.67513,-1.487957,-1.109359,0.194633,-0.094303,1.407578,2.013728,1.9623599999999999,-0.078722,1.485676,i>a>f>j>g>h>b>e>d>c,1.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,0.0,3.0
0.705991,-0.254046,2.064853,0.8466969999999999,1.326362,-0.132355,0.483364,-0.6185689999999999,-1.050769,-1.236479,-1.622941,-0.731066,-0.3144,0.0018989999999999999,1.262261,-0.38697800000000004,f>c>i>b>h>j>g>a>d>e,7.0,3.0,1.0,8.0,9.0,0.0,6.0,4.0,2.0,5.0
-0.578389,0.177558,0.4705,0.8466969999999999,1.2383870000000001,0.6825600000000001,0.646886,0.284256,-0.611344,-0.172319,-1.622941,-1.099798,-0.3144,-1.023573,1.262261,-0.806229,c>b>h>f>i>j>a>e>g>d,6.0,1.0,0.0,9.0,7.0,3.0,8.0,2.0,4.0,5.0
0.00542,0.91745,-1.541421,-0.24912800000000002,-1.430195,-0.650937,0.123615,-0.217313,1.263536,0.891841,0.549334,0.743861,-0.26962800000000003,-0.179067,-0.5336989999999999,-0.806229,e>j>f>a>b>i>h>d>c>g,3.0,4.0,8.0,7.0,0.0,2.0,9.0,6.0,5.0,1.0
-0.082151,0.91745,-1.275695,0.27269299999999996,-1.4595200000000002,-0.465729,0.5160680000000001,-0.11699999999999999,1.263536,0.855146,0.576153,1.444451,-0.180085,0.092382,-0.390022,-0.806229,e>j>f>a>b>i>h>c>g>d,3.0,4.0,7.0,9.0,0.0,2.0,8.0,6.0,5.0,1.0
-0.02377,-0.254046,1.95097,0.8466969999999999,1.472987,0.015811000000000002,0.45065900000000003,-0.38450300000000004,-0.5820489999999999,-1.236479,1.0588799999999998,-0.546701,0.536262,0.48447399999999996,-1.132352,1.206175,i>f>h>a>j>g>b>d>c>e,3.0,6.0,8.0,7.0,9.0,1.0,5.0,2.0,0.0,4.0
1.406562,-0.68565,1.267676,0.8466969999999999,-0.814368,0.7936850000000001,0.6141810000000001,0.785826,1.263536,1.405573,0.737062,-0.067349,-0.000998,-1.053734,-1.132352,-0.582629,j>b>d>f>i>a>c>h>g>e,5.0,1.0,6.0,2.0,9.0,3.0,8.0,7.0,4.0,0.0
0.589229,0.91745,0.014971,-0.24912800000000002,-1.048969,-0.354604,-1.67513,-0.451379,-0.17191900000000002,-0.46588,1.0588799999999998,-0.067349,1.3421530000000002,-0.299711,0.759392,-0.806229,e>f>g>i>j>b>a>h>c>d,6.0,5.0,8.0,9.0,0.0,1.0,2.0,7.0,3.0,4.0
-1.1330069999999999,0.91745,-1.237735,-0.510039,1.326362,0.5343939999999999,0.352546,1.7220900000000001,-1.197243,1.625744,1.0588799999999998,1.075719,1.3421530000000002,-0.20922800000000003,0.256523,-0.806229,b>j>f>h>i>e>a>d>c>g,6.0,0.0,8.0,7.0,5.0,2.0,9.0,3.0,4.0,1.0
-1.1330069999999999,-0.808966,-0.820166,0.8466969999999999,-0.667743,-0.206438,-1.3480860000000001,-0.785759,-1.607373,-1.199784,-0.684304,-1.2841639999999999,0.581034,-1.023573,1.262261,-0.582629,c>f>i>h>b>j>a>g>d>e,6.0,4.0,0.0,8.0,9.0,1.0,7.0,3.0,2.0,5.0
0.6768,0.91745,-0.554441,-0.30130999999999997,-1.4595200000000002,-0.762062,-1.413494,-1.187015,-0.084034,-1.236479,1.0588799999999998,-0.9891790000000001,0.312404,-0.45051499999999994,-0.725268,-0.498778,g>f>i>a>j>b>h>d>c>e,3.0,5.0,8.0,7.0,9.0,1.0,0.0,6.0,2.0,4.0
-0.34486500000000003,-0.007416,0.622343,-1.7624099999999998,0.417285,-2.021476,-1.1845629999999998,-1.487957,-1.665963,-0.025537999999999998,-1.569305,1.481324,-0.403943,1.841716,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
1.6400849999999998,0.91745,1.267676,0.5857859999999999,-0.667743,-0.021230000000000002,-1.67513,-0.484817,-0.728524,-1.236479,1.0588799999999998,-0.878559,0.8048930000000001,0.303508,-0.9168370000000001,0.982575,g>i>f>a>j>h>e>b>d>c,3.0,7.0,9.0,8.0,6.0,2.0,0.0,5.0,1.0,4.0
1.3189899999999999,-1.487201,2.254656,0.8466969999999999,0.153359,1.052976,-0.170725,0.5183220000000001,1.029176,1.295487,0.576153,-0.251715,-0.448715,-1.053734,-1.132352,-0.7782789999999999,j>b>d>f>i>a>e>c>h>g,5.0,1.0,7.0,2.0,6.0,3.0,9.0,8.0,4.0,0.0
0.881134,0.91745,-0.364637,-0.35349200000000003,-1.224919,-0.465729,-1.67513,-0.5851310000000001,-0.874999,-1.126393,0.8443350000000001,-1.2841639999999999,2.013728,-0.45051499999999994,-0.198453,-0.47082799999999997,g>i>f>a>j>b>h>d>c>e,3.0,5.0,8.0,7.0,9.0,2.0,0.0,6.0,1.0,4.0
1.7860369999999999,0.91745,0.356618,0.063965,-0.9903190000000001,-0.280521,-1.5443120000000001,-0.652007,-0.669934,-1.236479,0.522516,-0.731066,-0.672573,-0.239389,-1.132352,-0.638529,g>f>i>b>j>a>d>e>h>c,5.0,3.0,9.0,6.0,7.0,1.0,0.0,8.0,2.0,4.0
1.7860369999999999,0.177558,1.191755,0.8466969999999999,-0.667743,0.8307260000000001,-1.478903,0.451446,-0.669934,0.634975,0.20069700000000001,0.08014299999999999,-0.538258,-0.812447,-1.132352,-0.806229,j>f>b>d>i>e>g>a>c>h,7.0,2.0,8.0,3.0,5.0,1.0,6.0,9.0,4.0,0.0
0.64761,0.91745,-0.02299,-1.084042,-1.4595200000000002,-1.169519,-0.49777,-0.150437,1.263536,0.378108,0.549334,1.407578,0.222861,0.032060000000000005,-0.03083,-0.806229,e>f>j>a>i>b>g>h>d>c,3.0,5.0,9.0,8.0,0.0,1.0,6.0,7.0,4.0,2.0
-0.520008,0.91745,-1.00997,-0.510039,-1.4595200000000002,-0.910228,-0.530474,-0.652007,1.263536,-0.20901399999999998,1.005244,0.522622,0.26763200000000004,-0.08858400000000001,0.017062,-0.806229,e>f>a>i>j>b>g>h>d>c,2.0,5.0,9.0,8.0,0.0,1.0,6.0,7.0,3.0,4.0
0.00542,0.91745,-0.630362,-0.718767,-1.4595200000000002,-0.9472700000000001,-0.072612,-0.217313,1.263536,0.23132800000000003,0.388425,1.112593,-0.13531300000000002,-0.028262,-0.10266900000000001,-0.806229,e>f>j>a>i>b>h>g>d>c,3.0,5.0,9.0,8.0,0.0,1.0,7.0,6.0,4.0,2.0
-0.841103,-0.254046,-0.136872,0.8466969999999999,0.18268399999999999,-0.132355,-0.236134,-0.785759,-1.665963,-0.7594420000000001,-0.684304,-0.362335,0.894436,-1.053734,1.262261,0.032273,c>h>f>i>j>a>g>b>d>e,5.0,7.0,0.0,8.0,9.0,2.0,6.0,1.0,3.0,4.0
-1.074626,0.732477,0.5464220000000001,0.8466969999999999,0.50526,-0.021230000000000002,-0.334248,-0.652007,-1.167949,-1.236479,-1.622941,0.301383,-0.448715,0.333669,1.262261,0.088173,h>f>i>c>a>g>j>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,5.0,0.0,2.0,6.0
-1.1330069999999999,0.794135,0.014971,0.8466969999999999,0.8571610000000001,0.571435,0.45065900000000003,-0.11699999999999999,0.003851,-1.236479,-0.5502130000000001,-0.620447,-0.224856,0.152703,1.262261,0.283823,h>f>i>c>a>j>g>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
-0.257294,-0.254046,-1.541421,-2.545142,0.29998400000000003,-0.984311,1.039339,-1.487957,-0.464869,-1.089698,-0.898849,0.817607,-0.717345,1.9623599999999999,1.262261,1.960827,i>f>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,1.0,4.0,3.0,0.0,6.0
0.09299099999999999,0.6708189999999999,2.254656,0.8466969999999999,0.8864860000000001,1.201142,-0.628588,1.0533299999999999,0.033145999999999995,0.965231,0.683425,-0.251715,-0.3144,-1.053734,-1.132352,-0.41492799999999996,d>j>f>b>i>h>a>c>g>e,6.0,3.0,7.0,0.0,9.0,2.0,8.0,5.0,4.0,1.0
-1.016246,-0.562335,-1.541421,-2.649506,-0.462467,-2.4289330000000002,1.072044,-0.9195110000000001,1.263536,1.001926,0.30796999999999997,2.4031540000000002,-1.344149,1.6607509999999999,-0.7971060000000001,0.451524,a>f>i>j>h>b>e>g>d>c,0.0,5.0,9.0,8.0,6.0,1.0,7.0,4.0,2.0,3.0
0.26813400000000004,0.424188,-0.440558,-1.136224,1.2383870000000001,1.275225,-1.151859,0.7523880000000001,-1.665963,0.157937,-0.657485,-1.2841639999999999,2.013728,0.243186,-0.892891,0.339723,i>f>j>g>a>h>b>e>c>d,4.0,6.0,8.0,9.0,7.0,1.0,3.0,5.0,0.0,2.0
0.297325,0.91745,-1.047931,-0.770949,-1.4595200000000002,-1.4288100000000001,-0.693997,-1.487957,0.501866,-0.5392710000000001,1.0588799999999998,0.780734,1.25261,1.781394,-0.27029200000000003,1.932877,a>i>f>g>h>j>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,3.0,4.0,1.0,5.0
