A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,ranking,a,b,c,d,e,f
-0.336,-0.309,-0.247,-0.285,-0.264,-0.259,-0.075,-0.14400000000000002,0.0939,-0.275,-0.212,-0.321,-0.251,-0.259,-0.22899999999999998,-0.214,-0.336,0.235,0.285,-0.285,-0.33,-0.28,-0.336,4.63,c>d>f>e>a>b,4.0,5.0,0.0,1.0,3.0,2.0
0.23,-0.535,-0.535,-0.23800000000000002,-0.293,-0.535,0.319,-0.535,1.09,-0.535,0.19,-0.23800000000000002,-0.504,-0.535,0.7440000000000001,-0.535,1.29,-0.535,-0.11599999999999999,-0.535,-0.535,-0.535,-0.535,3.93,f>b>c>e>d>a,5.0,1.0,2.0,4.0,3.0,0.0
-0.545,-0.5329999999999999,-0.564,-0.45399999999999996,2.12,1.64,0.64,-0.511,2.39,-0.5670000000000001,-0.5329999999999999,-0.5329999999999999,-0.593,-0.574,-0.612,-0.45399999999999996,-0.615,-0.526,-0.5770000000000001,-0.564,0.278,-0.43200000000000005,-0.0344,2.15,e>a>d>c>b>f,1.0,4.0,3.0,2.0,0.0,5.0
-1.31,0.249,-0.00867,-0.649,0.674,0.723,-0.976,-0.972,0.44,-0.244,0.384,0.674,-1.08,-0.37799999999999995,-0.5920000000000001,0.8320000000000001,0.8320000000000001,-0.5920000000000001,-0.244,-1.48,-0.0647,-0.00867,0.44,3.35,e>a>c>d>b>f,1.0,4.0,2.0,3.0,0.0,5.0
0.127,-0.74,-1.03,-0.423,-0.5579999999999999,-0.632,0.0512,0.159,1.23,0.284,1.65,0.845,-1.03,-0.316,1.65,-0.43799999999999994,0.24100000000000002,-1.03,-1.03,-1.03,1.92,-1.03,-0.62,1.74,f>e>d>b>a>c,4.0,3.0,5.0,2.0,1.0,0.0
-1.1,-1.1,-1.1,0.35100000000000003,1.04,0.0793,1.02,-1.1,-0.009470000000000001,0.335,0.223,0.937,0.44799999999999995,-0.0489,0.58,-1.1,-0.857,-1.1,-1.1,0.499,0.13,1.41,-1.05,2.58,d>f>c>e>a>b,4.0,5.0,2.0,0.0,3.0,1.0
-0.385,-0.175,0.0355,-0.20800000000000002,-0.142,-0.24600000000000002,-0.166,-0.41700000000000004,-0.345,-0.142,-0.12300000000000001,-0.182,-0.19899999999999998,-0.0333,-0.22699999999999998,-0.262,-0.295,-0.142,-0.18899999999999997,-0.0662,-0.156,-0.22899999999999998,-0.37200000000000005,4.67,d>f>e>c>a>b,4.0,5.0,3.0,0.0,2.0,1.0
-0.894,-0.894,-0.156,1.87,1.87,-0.405,-0.314,-0.894,-0.532,-0.496,1.4,1.7,0.21,-0.607,-0.249,-0.75,-0.784,-0.496,-0.635,0.376,0.595,-0.894,-0.894,1.89,d>c>b>a>f>e,3.0,2.0,1.0,0.0,5.0,4.0
-0.40299999999999997,-0.40299999999999997,3.12,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,0.594,-0.40299999999999997,1.86,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,2.49,-0.40299999999999997,c>a>b>e>f>d,1.0,2.0,0.0,5.0,3.0,4.0
1.07,0.624,-0.609,-0.406,-0.618,-0.542,-0.552,-0.552,-0.5589999999999999,-0.616,-0.618,-0.521,-0.618,1.26,-0.618,0.489,0.294,0.547,0.605,-0.26899999999999996,-0.4,-0.5329999999999999,-0.618,3.75,a>d>b>c>f>e,0.0,2.0,3.0,1.0,5.0,4.0
-0.27,-0.20600000000000002,-0.12300000000000001,-0.182,-0.29,-0.284,-0.23199999999999998,-0.0247,-0.235,-0.252,-0.0779,-0.285,-0.174,-0.29,-0.29,-0.13699999999999998,-0.132,-0.11599999999999999,-0.221,-0.21600000000000003,-0.203,-0.24600000000000002,-0.179,4.68,f>b>a>d>c>e,2.0,1.0,4.0,3.0,5.0,0.0
-0.48200000000000004,-0.0028,-0.134,0.0632,-0.243,-0.134,-0.48200000000000004,-0.48200000000000004,-0.0925,-0.48200000000000004,-0.273,-0.307,0.0841,0.499,-0.115,-0.48200000000000004,-0.48200000000000004,0.0961,-0.0839,0.0961,-0.364,-0.26,-0.48200000000000004,4.54,d>b>a>c>f>e,2.0,1.0,3.0,0.0,5.0,4.0
-0.201,-0.228,-0.131,-0.253,-0.23800000000000002,-0.28600000000000003,-0.29,-0.301,-0.284,-0.297,-0.228,-0.301,-0.301,-0.0667,-0.29,-0.254,-0.275,-0.301,-0.21600000000000003,-0.295,-0.301,-0.258,1.09,4.51,d>a>b>e>c>f,1.0,2.0,4.0,0.0,3.0,5.0
-0.25,-0.25,-0.25,-0.179,-0.245,-0.25,-0.25,-0.25,-0.183,-0.18600000000000003,-0.21100000000000002,-0.25,-0.25,-0.25,-0.233,-0.25,-0.235,-0.25,-0.25,-0.179,0.272,-0.139,-0.139,4.67,e>c>f>b>d>a,5.0,3.0,1.0,4.0,0.0,2.0
-0.457,-0.331,0.622,-1.03,2.28,-0.685,-0.7,-0.281,-0.19399999999999998,-0.563,-0.586,-0.574,0.225,-0.136,0.0996,1.1,0.503,-0.612,-1.02,-1.02,1.69,-0.384,-0.525,2.58,d>a>b>c>e>f,1.0,2.0,3.0,0.0,4.0,5.0
-0.0662,-0.26,0.879,-1.36,0.894,-0.782,-0.6759999999999999,-0.418,0.7659999999999999,-0.5820000000000001,-0.48,-0.46399999999999997,0.38299999999999995,3.17,0.254,1.22,0.0398,-0.451,-1.36,-1.31,0.8420000000000001,-0.39399999999999996,-0.436,0.584,b>d>f>e>a>c,4.0,0.0,5.0,1.0,3.0,2.0
-0.45,0.0426,0.155,-0.983,1.67,-0.976,-0.976,0.0681,1.97,1.99,-0.722,-0.722,-0.983,0.10300000000000001,-0.961,0.0414,1.72,0.0946,-0.531,-0.578,1.28,0.0681,-0.983,-0.34700000000000003,c>e>f>a>b>d,3.0,4.0,0.0,5.0,1.0,2.0
0.955,1.14,-0.565,-0.532,-0.583,-0.591,-0.591,-0.575,-0.565,-0.591,-0.588,-0.581,-0.583,1.08,-0.575,1.13,-0.591,1.23,1.23,-0.573,-0.591,-0.591,-0.591,3.1,a>c>b>d>f>e,0.0,2.0,1.0,3.0,5.0,4.0
-0.278,-0.278,-0.188,-0.278,-0.2,-0.278,-0.278,-0.278,-0.278,-0.278,0.10800000000000001,0.10800000000000001,-0.0674,-0.278,-0.278,-0.278,-0.278,-0.278,0.255,-0.278,-0.278,-0.21100000000000002,-0.278,4.64,a>f>e>c>d>b,0.0,5.0,3.0,4.0,2.0,1.0
0.132,-0.301,-0.7859999999999999,1.28,1.1,-0.391,-0.631,-0.86,-0.86,-0.612,-0.183,1.69,1.18,-0.284,-0.428,-0.502,-0.76,-0.86,-0.7340000000000001,2.28,-0.0775,-0.557,-0.86,2.03,d>f>e>a>c>b,3.0,5.0,4.0,0.0,2.0,1.0
-0.29600000000000004,-0.312,-0.389,0.22899999999999998,0.217,-0.389,-0.146,-0.218,-0.379,-0.258,0.00159,0.0112,0.14400000000000002,-0.29600000000000004,-0.332,-0.298,-0.0616,-0.389,-0.389,-0.0616,-0.21,-0.389,-0.389,4.6,c>e>f>d>b>a,5.0,4.0,0.0,3.0,1.0,2.0
-0.888,-0.0249,-0.0249,1.85,-0.888,-0.888,-0.37,-0.888,1.21,-0.321,1.14,-0.888,0.35200000000000004,0.9570000000000001,1.28,-0.0702,-0.888,-0.888,-0.888,0.218,-0.888,0.282,-0.888,2.43,b>d>f>e>a>c,4.0,0.0,5.0,1.0,3.0,2.0
-0.249,-0.249,-0.205,-0.0947,-0.249,-0.249,-0.217,-0.249,-0.249,-0.249,-0.249,-0.18100000000000002,-0.214,-0.040999999999999995,-0.249,-0.21100000000000002,-0.249,0.033,-0.192,-0.205,-0.249,-0.16699999999999998,-0.249,4.68,d>b>f>c>e>a,5.0,1.0,3.0,0.0,4.0,2.0
-1.08,-1.08,0.371,-0.33899999999999997,-0.21100000000000002,-0.268,0.204,-0.904,2.46,1.53,0.332,0.332,0.332,-1.07,0.10800000000000001,-0.0445,-1.03,-1.01,-1.06,1.82,-0.0845,-0.42100000000000004,-0.509,1.61,c>f>a>d>e>b,2.0,5.0,0.0,3.0,4.0,1.0
-0.22699999999999998,-0.12300000000000001,-0.21600000000000003,-0.19,-0.127,-0.243,-0.244,-0.244,-0.244,-0.244,-0.204,-0.231,-0.195,-0.175,-0.223,-0.244,-0.159,-0.244,-0.0629,-0.244,-0.244,-0.11800000000000001,-0.244,4.69,a>c>f>d>e>b,0.0,5.0,1.0,3.0,4.0,2.0
0.212,-0.698,-0.698,-0.45399999999999996,0.5820000000000001,0.315,1.18,-0.308,0.67,-0.698,-0.33299999999999996,-0.28,1.02,-0.15,-0.308,-0.698,-0.698,-0.698,-0.0637,-0.28,-0.0824,-0.698,-0.698,3.88,d>c>e>f>a>b,4.0,5.0,1.0,0.0,2.0,3.0
-0.342,1.8,-0.5329999999999999,-0.17300000000000001,-0.43700000000000006,-0.557,-0.465,-0.38799999999999996,-0.501,-0.486,-0.534,-0.457,-0.516,0.762,-0.563,3.0,-0.563,0.8109999999999999,2.31,-0.35200000000000004,-0.375,-0.524,-0.42700000000000005,-0.493,e>c>d>b>f>a,5.0,3.0,1.0,2.0,0.0,4.0
-0.155,-1.13,-0.935,0.526,-0.423,-0.708,0.642,0.867,0.642,0.838,0.9009999999999999,1.3,0.247,-1.13,0.0332,-0.9490000000000001,-0.147,-0.96,-1.13,-0.708,0.983,-0.29600000000000004,-1.13,2.8,b>f>d>a>e>c,3.0,0.0,5.0,2.0,4.0,1.0
-0.767,0.774,0.9129999999999999,-1.39,0.79,-1.4,0.49200000000000005,0.9129999999999999,0.615,0.615,0.721,0.6859999999999999,-1.39,0.813,-1.4,0.633,0.79,0.774,-0.836,-1.33,0.828,0.843,-1.4,-1.3,c>d>e>b>a>f,4.0,3.0,0.0,1.0,2.0,5.0
-0.23600000000000002,-0.222,-0.213,-0.0726,-0.242,-0.242,-0.242,-0.233,0.0421,-0.231,-0.222,-0.23,-0.22399999999999998,-0.22899999999999998,-0.242,-0.21600000000000003,-0.242,-0.153,-0.0808,-0.242,-0.242,-0.242,-0.23600000000000002,4.68,d>f>e>b>c>a,5.0,3.0,4.0,0.0,2.0,1.0
1.13,0.679,-0.5,-0.575,-0.635,-0.602,-0.597,-0.635,-0.635,-0.635,-0.514,-0.546,-0.624,0.9420000000000001,-0.5379999999999999,1.42,-0.635,1.13,1.13,-0.619,-0.408,-0.295,-0.635,3.2,a>c>f>e>b>d,0.0,4.0,1.0,5.0,3.0,2.0
-0.179,0.64,0.0461,-0.604,0.16699999999999998,0.0461,-0.586,0.0346,0.0591,-0.373,-0.162,-0.218,-0.0413,0.615,-0.294,-0.46,-0.722,0.419,-0.6459999999999999,-0.575,-0.535,-0.535,-0.42100000000000004,4.33,a>d>f>e>b>c,0.0,4.0,5.0,1.0,3.0,2.0
-0.0814,-0.226,-0.48,-0.48,-0.147,-0.134,-0.42200000000000004,-0.289,0.185,-0.48,-0.0941,0.534,0.649,-0.441,0.42200000000000004,-0.48,-0.47700000000000004,-0.48,-0.289,-0.48,-0.17,-0.17,-0.39399999999999996,4.43,e>a>b>c>d>f,1.0,2.0,3.0,4.0,0.0,5.0
-0.728,-0.728,1.24,2.81,-0.447,-0.728,-0.113,-0.728,-0.728,-0.0781,-0.22,-0.405,0.638,-0.191,-0.113,-0.728,-0.728,2.23,1.5,0.499,-0.728,-0.161,-0.728,-0.654,e>d>f>b>c>a,5.0,3.0,4.0,1.0,0.0,2.0
0.687,0.794,0.898,-1.26,1.15,0.517,0.691,0.966,0.68,-1.26,0.615,0.6,-1.23,0.912,-1.25,0.815,0.7440000000000001,-1.23,-1.26,0.349,0.823,-1.23,-1.25,-1.26,f>d>e>a>b>c,3.0,4.0,5.0,1.0,2.0,0.0
0.594,0.0729,-0.146,-0.359,-0.505,-0.489,-0.19699999999999998,-0.505,-0.505,-0.505,-0.275,-0.255,-0.322,0.594,-0.392,0.14,-0.505,0.602,0.539,-0.489,-0.39799999999999996,-0.505,-0.505,4.31,d>f>c>a>e>b,3.0,5.0,2.0,0.0,4.0,1.0
-0.561,-0.561,-0.561,-0.371,0.011000000000000001,-0.561,-0.37799999999999995,-0.5489999999999999,-0.444,-0.561,1.37,1.15,-0.047,-0.479,-0.46399999999999997,-0.561,-0.191,-0.546,-0.561,-0.395,0.9670000000000001,-0.561,1.23,3.62,b>e>c>a>d>f,3.0,0.0,2.0,4.0,1.0,5.0
0.715,0.9420000000000001,-0.349,-0.502,-0.509,-0.5429999999999999,-0.585,-0.52,-0.541,-0.564,-0.687,-0.687,-0.653,1.04,-0.614,0.9109999999999999,-0.53,0.9940000000000001,1.04,-0.583,-0.496,-0.248,-0.564,3.53,d>c>b>a>f>e,3.0,2.0,1.0,0.0,5.0,4.0
-0.294,0.0271,-0.27699999999999997,-0.21,-0.0913,-0.27699999999999997,-0.21899999999999997,-0.562,-0.17800000000000002,0.0361,0.361,0.165,-0.0667,-0.16,-0.21899999999999997,-0.139,-0.45399999999999996,-0.215,-0.517,-0.233,-0.41100000000000003,-0.406,-0.251,4.59,d>c>b>a>e>f,3.0,2.0,1.0,0.0,4.0,5.0
-0.27899999999999997,-0.20800000000000002,-0.27899999999999997,-0.237,-0.20800000000000002,-0.165,-0.27899999999999997,-0.0614,-0.17300000000000001,-0.27899999999999997,-0.146,-0.126,-0.27899999999999997,-0.256,-0.2,-0.27899999999999997,-0.152,-0.27,-0.0461,-0.27899999999999997,-0.0723,-0.27899999999999997,-0.14400000000000002,4.68,b>c>d>e>f>a,5.0,0.0,1.0,2.0,3.0,4.0
-1.81,0.76,0.9620000000000001,-1.84,0.715,0.715,0.6920000000000001,0.489,0.467,0.58,0.467,0.444,-1.86,0.895,-1.86,0.67,0.535,-1.66,-0.0057799999999999995,0.489,0.58,-0.405,-0.28800000000000003,0.273,f>a>b>c>d>e,1.0,2.0,3.0,4.0,5.0,0.0
-1.18,0.8109999999999999,0.6629999999999999,0.515,-0.544,-0.396,-0.49700000000000005,-0.544,-0.0362,-0.332,-0.645,-0.544,-0.0734,0.336,0.387,1.15,-1.18,0.10099999999999999,0.387,-0.7859999999999999,-0.6709999999999999,0.11199999999999999,-0.735,3.7,b>c>d>a>e>f,3.0,0.0,1.0,2.0,4.0,5.0
-0.349,0.336,0.16399999999999998,-0.275,-0.193,-0.39399999999999996,-0.428,-0.23,-0.39399999999999996,-0.349,-0.37,-0.387,-0.324,0.12300000000000001,-0.373,-0.11,-0.16899999999999998,-0.185,-0.13699999999999998,-0.185,0.12300000000000001,-0.0586,-0.428,4.59,b>c>d>a>f>e,3.0,0.0,1.0,2.0,5.0,4.0
0.987,1.11,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,2.46,-0.579,1.99,-0.575,1.58,1.6,-0.579,-0.5760000000000001,-0.579,-0.579,0.10099999999999999,a>e>d>f>c>b,0.0,5.0,4.0,2.0,1.0,3.0
-0.675,-0.7909999999999999,-0.7909999999999999,-0.7909999999999999,-0.251,-0.7909999999999999,2.49,0.772,0.21,-0.7909999999999999,0.518,1.36,-0.42100000000000004,-0.6940000000000001,-0.44299999999999995,-0.0608,-0.7909999999999999,-0.0804,-0.626,0.34600000000000003,-0.675,1.61,-0.7909999999999999,2.17,f>a>c>e>b>d,1.0,4.0,2.0,5.0,3.0,0.0
-0.647,-0.434,-0.647,0.6920000000000001,0.467,-0.0307,-0.48100000000000004,-0.647,-0.49,-0.47100000000000003,0.505,0.833,-0.0307,-0.368,0.612,-0.37799999999999995,-0.39,-0.647,-0.099,0.344,-0.49,-0.647,-0.647,4.1,f>a>c>b>d>e,1.0,3.0,2.0,4.0,5.0,0.0
0.166,-0.0448,-0.384,-0.37200000000000005,-0.294,-0.384,-0.384,-0.263,-0.233,-0.37200000000000005,-0.37200000000000005,-0.363,-0.28600000000000003,0.0912,-0.287,0.159,-0.384,0.389,0.41,-0.384,-0.369,-0.35100000000000003,-0.242,4.54,a>d>f>e>c>b,0.0,5.0,4.0,1.0,3.0,2.0
-0.8140000000000001,0.48,-0.823,-0.823,1.06,-0.823,-0.823,-0.823,2.71,0.141,1.6,1.37,-0.823,-0.165,-0.466,0.82,-0.0409,-0.7070000000000001,-0.713,1.29,-0.69,-0.503,-0.823,0.402,e>b>d>c>a>f,4.0,1.0,3.0,2.0,0.0,5.0
-1.19,0.48,-0.0113,-1.58,0.725,-1.63,-1.65,0.14400000000000002,0.976,0.722,0.7909999999999999,0.763,-0.0904,0.449,-0.204,0.68,0.496,-1.13,-1.08,0.6679999999999999,0.68,-1.42,0.496,1.92,a>f>e>d>b>c,0.0,4.0,5.0,3.0,2.0,1.0
-0.127,0.0502,1.21,0.68,0.47100000000000003,-0.9490000000000001,-1.25,-1.5,-1.0,-1.1,-0.20800000000000002,0.431,1.32,2.07,1.27,0.201,-1.57,0.271,0.228,0.556,-0.972,0.0398,-1.1,0.98,c>a>e>f>b>d,1.0,4.0,0.0,5.0,2.0,3.0
-0.215,-0.21,-0.215,-0.215,-0.215,-0.19399999999999998,-0.201,-0.147,-0.215,-0.215,-0.215,-0.212,-0.215,-0.215,-0.215,-0.215,-0.215,-0.215,-0.215,-0.159,-0.135,-0.215,-0.215,4.69,f>d>b>c>e>a,5.0,2.0,3.0,1.0,4.0,0.0
-0.36700000000000005,0.922,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,2.23,-0.36700000000000005,3.78,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,0.41200000000000003,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,d>f>b>a>e>c,3.0,2.0,5.0,0.0,4.0,1.0
1.23,-0.521,0.7170000000000001,0.7170000000000001,0.0401,-1.2,-0.647,-0.821,-0.578,-0.7040000000000001,-0.521,0.0591,0.5870000000000001,0.935,2.17,-1.13,-1.25,0.9670000000000001,1.05,-1.25,-1.01,0.5870000000000001,-0.856,1.44,c>d>e>b>f>a,5.0,3.0,0.0,1.0,2.0,4.0
-0.5579999999999999,-0.5820000000000001,0.10400000000000001,-0.44,-0.244,0.111,0.13699999999999998,-0.0473,-0.153,-0.568,0.111,0.6629999999999999,-0.409,-0.384,-0.165,-0.44299999999999995,0.715,-0.568,-0.198,-0.42100000000000004,0.27,-0.6459999999999999,-0.613,4.34,f>e>c>b>d>a,5.0,3.0,2.0,4.0,1.0,0.0
-0.157,-0.256,0.139,-0.179,-0.256,-0.0216,-0.20199999999999999,-0.256,-0.256,-0.0965,-0.213,-0.248,-0.256,-0.256,-0.256,-0.256,-0.256,-0.252,-0.256,-0.24600000000000002,-0.175,-0.20600000000000002,-0.256,4.67,d>b>f>e>a>c,4.0,1.0,5.0,0.0,3.0,2.0
-0.248,-0.258,-0.105,-0.11699999999999999,-0.221,-0.249,-0.276,-0.281,-0.255,-0.228,-0.158,-0.11699999999999999,-0.0596,-0.0201,-0.14400000000000002,-0.266,-0.281,-0.16699999999999998,-0.177,-0.242,-0.27899999999999997,-0.255,-0.281,4.68,c>b>a>f>e>d,2.0,1.0,0.0,5.0,4.0,3.0
-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,-0.207,-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,-0.213,-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,-0.22699999999999998,0.0224,-0.22699999999999998,-0.171,-0.22699999999999998,-0.22699999999999998,-0.0245,-0.22699999999999998,4.69,b>e>d>f>a>c,4.0,0.0,5.0,2.0,1.0,3.0
-0.27699999999999997,-0.27699999999999997,-0.27699999999999997,-0.27699999999999997,-0.27699999999999997,-0.27699999999999997,-0.22699999999999998,-0.27699999999999997,-0.0276,-0.22399999999999998,-0.27699999999999997,-0.27699999999999997,-0.27699999999999997,-0.217,-0.27699999999999997,-0.27699999999999997,-0.27699999999999997,-0.27699999999999997,-0.266,-0.27699999999999997,0.946,-0.11800000000000001,-0.253,4.54,a>f>d>e>c>b,0.0,5.0,4.0,2.0,3.0,1.0
1.09,0.14400000000000002,-0.141,-0.669,0.0568,-0.669,-0.583,-0.669,-0.669,-0.629,-0.317,-0.6509999999999999,-0.669,2.85,-0.662,2.3,-0.588,1.36,1.09,-0.624,-0.642,0.0246,-0.389,-0.34600000000000003,a>d>f>e>c>b,0.0,5.0,4.0,1.0,3.0,2.0
-0.134,0.6920000000000001,0.257,-0.0040100000000000005,-0.0040100000000000005,-1.0,-1.01,0.257,0.126,-0.565,0.126,-0.0040100000000000005,-1.12,0.325,-1.09,-0.0748,-1.04,1.17,0.981,-1.08,-0.607,-0.027000000000000003,0.302,3.52,a>c>f>e>d>b,0.0,5.0,1.0,4.0,3.0,2.0
-0.313,-0.28300000000000003,-0.0983,-0.233,-0.157,-0.313,-0.313,0.225,-0.275,0.00031600000000000004,-0.313,-0.313,-0.313,-0.0439,-0.115,-0.313,-0.247,-0.265,-0.115,-0.17800000000000002,-0.22399999999999998,-0.14,-0.313,4.65,a>e>c>d>f>b,0.0,5.0,2.0,3.0,1.0,4.0
-0.48,0.11800000000000001,-0.369,-0.49,-0.514,-0.514,-0.263,-0.514,-0.478,0.28300000000000003,-0.514,-0.247,0.196,0.28300000000000003,-0.507,0.525,-0.514,0.42100000000000004,0.525,-0.32799999999999996,-0.514,-0.196,-0.278,4.36,a>f>c>e>b>d,0.0,4.0,2.0,5.0,3.0,1.0
-0.0622,0.585,-0.0058,-0.221,-0.221,-0.5379999999999999,-0.441,-0.5429999999999999,-0.32899999999999996,-0.278,-0.17,-0.17,-0.529,0.134,-0.529,0.31,-0.105,-0.17,-0.17,-0.321,-0.38299999999999995,0.154,-0.496,4.5,d>c>b>f>e>a,5.0,2.0,1.0,0.0,4.0,3.0
-0.259,-0.20199999999999999,-0.259,-0.259,-0.128,-0.192,-0.259,-0.259,-0.228,-0.19399999999999998,-0.16399999999999998,-0.165,-0.16699999999999998,-0.259,-0.225,-0.22399999999999998,-0.228,-0.259,-0.259,-0.259,0.124,-0.11199999999999999,-0.259,4.68,d>e>c>f>a>b,4.0,5.0,2.0,0.0,1.0,3.0
-0.424,-0.424,-0.409,-0.33799999999999997,-0.424,-0.40299999999999997,-0.424,-0.424,0.168,-0.424,-0.424,-0.396,-0.41600000000000004,-0.35600000000000004,-0.39799999999999996,1.01,0.992,-0.424,-0.364,0.33,0.647,-0.424,-0.424,4.18,b>e>a>f>d>c,2.0,0.0,5.0,4.0,1.0,3.0
-0.55,-0.457,-0.525,1.54,-0.544,-0.56,-0.56,0.76,1.63,1.68,-0.539,-0.56,-0.522,-0.541,-0.54,-0.539,-0.547,-0.539,-0.544,-0.552,-0.56,-0.531,1.38,2.73,b>e>f>d>c>a,5.0,0.0,4.0,3.0,1.0,2.0
-0.705,-0.67,0.27699999999999997,-0.981,-0.142,0.311,-0.29,0.115,1.73,0.885,0.698,0.792,0.16899999999999998,-0.981,0.115,-0.981,-0.29,-0.794,-0.9440000000000001,-0.488,0.574,-0.951,-0.6659999999999999,3.23,c>e>f>b>d>a,5.0,3.0,0.0,4.0,1.0,2.0
1.52,1.16,-0.414,-0.604,-0.424,-0.604,-0.604,-0.7190000000000001,-0.736,-0.659,-0.544,-0.544,-0.47200000000000003,1.14,-0.402,1.0,-0.644,0.929,0.946,-0.831,-0.42700000000000005,-0.489,-0.644,3.07,a>d>f>e>c>b,0.0,5.0,4.0,1.0,3.0,2.0
-0.424,-0.424,1.99,-0.413,-0.33899999999999997,-0.424,-0.424,-0.42200000000000004,1.23,1.05,-0.424,-0.424,-0.42200000000000004,-0.42,-0.40399999999999997,-0.402,-0.424,-0.35700000000000004,-0.391,-0.424,-0.11900000000000001,-0.424,-0.4,3.63,e>a>c>d>b>f,1.0,4.0,2.0,3.0,0.0,5.0
-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.12300000000000001,4.59,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,0.772,e>b>d>a>f>c,3.0,1.0,5.0,2.0,0.0,4.0
-0.27399999999999997,0.27399999999999997,0.0484,-0.27399999999999997,-0.27399999999999997,-0.228,-0.27399999999999997,-0.27399999999999997,-0.27399999999999997,-0.27399999999999997,-0.27399999999999997,-0.27399999999999997,-0.105,0.235,-0.27399999999999997,-0.27399999999999997,-0.27399999999999997,-0.19899999999999998,-0.27399999999999997,-0.27399999999999997,-0.27399999999999997,-0.27399999999999997,-0.268,4.64,e>c>f>d>b>a,5.0,4.0,1.0,3.0,0.0,2.0
-0.7040000000000001,0.982,-0.7040000000000001,1.62,-0.7040000000000001,-0.7040000000000001,1.47,-0.7040000000000001,-0.7040000000000001,-0.7040000000000001,0.642,1.25,0.888,-0.248,0.214,-0.7040000000000001,-0.7040000000000001,-0.7040000000000001,-0.7040000000000001,0.35,-0.7040000000000001,2.71,-0.7040000000000001,-0.7040000000000001,e>f>c>a>d>b,3.0,5.0,2.0,4.0,0.0,1.0
0.26899999999999996,0.529,-0.0552,-0.289,-0.505,-0.237,-0.505,-0.485,-0.418,-0.345,-0.368,-0.35100000000000003,-0.631,0.523,-0.6779999999999999,0.7040000000000001,-0.43,0.7190000000000001,0.7190000000000001,-0.7070000000000001,-0.5,-0.371,-0.7070000000000001,4.12,a>d>f>e>c>b,0.0,5.0,4.0,1.0,3.0,2.0
-0.248,-0.213,-0.22699999999999998,-0.27899999999999997,-0.237,-0.285,-0.312,-0.312,-0.248,-0.14300000000000002,-0.228,-0.23600000000000002,-0.252,-0.27899999999999997,-0.304,-0.301,-0.29,-0.266,-0.29600000000000004,-0.312,0.847,0.126,-0.263,4.56,c>e>f>b>d>a,5.0,3.0,0.0,4.0,1.0,2.0
-0.531,-0.531,-0.531,0.594,-0.231,-0.27699999999999997,-0.374,-0.531,-0.332,-0.43200000000000005,0.121,-0.0226,1.25,-0.47600000000000003,0.0953,-0.42700000000000005,-0.531,-0.231,-0.247,-0.48100000000000004,0.674,-0.526,-0.205,4.19,e>b>a>f>c>d,2.0,1.0,4.0,5.0,0.0,3.0
-1.64,-1.67,0.89,0.6920000000000001,0.6829999999999999,0.578,0.578,0.168,0.775,0.7340000000000001,0.7190000000000001,0.716,0.387,-1.62,0.42700000000000005,-1.64,0.39299999999999996,-1.67,-1.67,0.775,0.307,0.578,0.6920000000000001,-0.16699999999999998,b>e>a>d>f>c,2.0,0.0,5.0,3.0,1.0,4.0
0.0232,0.419,2.12,2.79,-0.94,-0.589,-0.6809999999999999,-1.01,-1.01,-0.935,0.52,-0.259,0.17800000000000002,0.293,0.52,-1.0,-0.9670000000000001,-0.007670000000000001,-0.353,0.52,1.35,-0.0927,-1.01,0.12300000000000001,d>f>e>c>a>b,4.0,5.0,3.0,0.0,2.0,1.0
1.94,1.51,-0.634,-0.35700000000000004,-0.122,-0.49200000000000005,-0.603,-0.461,-0.35700000000000004,-1.02,-0.9359999999999999,-0.9490000000000001,-0.429,1.51,-0.603,1.31,-0.27399999999999997,1.79,1.72,-0.171,-0.767,-0.225,-0.35700000000000004,-1.02,a>e>f>d>c>b,0.0,5.0,4.0,3.0,1.0,2.0
