A1,A2,A3,A4,ranking,a,b,c,d
0.733557,-0.740588,0.187557,0.42318999999999996,b>c>a>d,2.0,0.0,1.0,3.0
0.733557,-0.740588,-0.209723,-0.522898,b>a>d>c,1.0,0.0,3.0,2.0
0.738548,-0.74527,-0.8453729999999999,1.349567,b>c>a>d,2.0,0.0,1.0,3.0
0.738548,-0.74527,-0.368636,-0.500896,d>b>c>a,3.0,1.0,2.0,0.0
0.7285659999999999,-0.740588,-0.448092,0.366809,d>b>c>a,3.0,1.0,2.0,0.0
0.7285659999999999,-0.74527,-0.050811,0.5854550000000001,b>d>c>a,3.0,0.0,2.0,1.0
0.7235739999999999,-0.740588,0.267013,0.522199,b>c>a>d,2.0,0.0,1.0,3.0
0.7235739999999999,-0.74527,0.505382,-0.732376,d>b>a>c,2.0,1.0,3.0,0.0
0.718583,-0.74527,0.584838,-0.319838,d>b>c>a,3.0,1.0,2.0,0.0
0.718583,-0.74527,0.9026629999999999,-0.546276,d>b>c>a,3.0,1.0,2.0,0.0
0.713592,-0.7499520000000001,0.74375,-0.5449,d>b>c>a,3.0,1.0,2.0,0.0
0.708601,-0.74527,0.34647,-0.833219,b>c>a>d,2.0,0.0,1.0,3.0
0.713592,-0.74527,1.141031,-0.314796,c>a>b>d,1.0,2.0,0.0,3.0
0.713592,-0.74527,0.9026629999999999,-0.307003,d>b>a>c,2.0,1.0,3.0,0.0
0.713592,-0.74527,0.6642939999999999,-0.6906640000000001,d>a>c>b,1.0,3.0,2.0,0.0
0.7285659999999999,-0.7499520000000001,0.584838,-0.5238149999999999,d>b>a>c,2.0,1.0,3.0,0.0
0.718583,-0.74527,1.061575,-0.197451,d>b>c>a,3.0,1.0,2.0,0.0
0.7235739999999999,-0.74527,0.425926,-0.244206,d>b>c>a,3.0,1.0,2.0,0.0
0.7235739999999999,-0.74527,0.505382,-0.720458,d>b>c>a,3.0,1.0,2.0,0.0
0.818407,-0.787406,0.187557,0.441983,d>b>a>c,2.0,1.0,3.0,0.0
0.808425,-0.787406,0.028645,1.057582,d>b>c>a,3.0,1.0,2.0,0.0
0.808425,-0.778042,0.34647,-0.697998,d>b>a>c,2.0,1.0,3.0,0.0
0.798442,-0.782724,0.108101,1.025496,d>b>c>a,3.0,1.0,2.0,0.0
0.793451,-0.787406,0.505382,0.650544,d>c>b>a,3.0,2.0,1.0,0.0
0.793451,-0.792088,0.584838,0.761471,d>b>c>a,3.0,1.0,2.0,0.0
0.78846,-0.787406,0.108101,-0.191951,d>b>c>a,3.0,1.0,2.0,0.0
0.783469,-0.787406,0.505382,-0.552234,d>c>a>b,2.0,3.0,1.0,0.0
0.778478,-0.787406,0.505382,-0.403721,d>a>c>b,1.0,3.0,2.0,0.0
0.783469,-0.782724,0.6642939999999999,-0.101651,d>b>c>a,3.0,1.0,2.0,0.0
0.78846,-0.778042,-0.8453729999999999,0.661087,d>b>c>a,3.0,1.0,2.0,0.0
0.758513,-0.754634,0.187557,-1.189835,d>b>a>c,2.0,1.0,3.0,0.0
0.7684949999999999,-0.759315,-1.4810219999999998,1.7854830000000002,b>c>d>a,3.0,0.0,1.0,2.0
0.753522,-0.754634,-0.28918,0.41814700000000005,b>d>c>a,3.0,0.0,2.0,1.0
0.753522,-0.759315,0.425926,-0.308837,b>d>a>c,2.0,0.0,3.0,1.0
0.74853,-0.759315,0.74375,-0.179116,b>d>c>a,3.0,0.0,2.0,1.0
0.74853,-0.759315,0.584838,-0.570569,d>b>c>a,3.0,1.0,2.0,0.0
0.7435390000000001,-0.759315,0.267013,-0.303795,b>d>c>a,3.0,0.0,2.0,1.0
0.74853,-0.763997,1.061575,-0.5701109999999999,b>c>a>d,2.0,0.0,1.0,3.0
0.7435390000000001,-0.763997,0.505382,-0.66362,b>c>a>d,2.0,0.0,1.0,3.0
0.7435390000000001,-0.759315,0.425926,-0.330839,b>c>a>d,2.0,0.0,1.0,3.0
0.7435390000000001,-0.754634,-1.163197,0.528616,b>c>a>d,2.0,0.0,1.0,3.0
0.7435390000000001,-0.759315,0.34647,-0.708082,b>d>c>a,3.0,0.0,2.0,1.0
0.7435390000000001,-0.759315,0.584838,-0.636117,b>d>c>a,3.0,0.0,2.0,1.0
0.738548,-0.759315,0.584838,-0.53665,b>d>c>a,3.0,0.0,2.0,1.0
0.738548,-0.759315,1.061575,-0.797007,b>c>a>d,2.0,0.0,1.0,3.0
0.738548,-0.759315,0.187557,-0.70029,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.763997,0.584838,-0.418847,b>c>d>a,3.0,0.0,1.0,2.0
0.738548,-0.763997,0.505382,-0.483936,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.768679,0.425926,-0.580654,d>b>c>a,3.0,1.0,2.0,0.0
0.733557,-0.768679,0.584838,-0.507314,d>b>c>a,3.0,1.0,2.0,0.0
0.733557,-0.768679,0.505382,-0.600364,d>b>c>a,3.0,1.0,2.0,0.0
0.733557,-0.768679,0.187557,-0.765838,d>b>a>c,2.0,1.0,3.0,0.0
0.7435390000000001,-0.773361,0.584838,-0.524274,d>b>c>a,3.0,1.0,2.0,0.0
0.7435390000000001,-0.773361,0.823207,-0.730543,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.773361,0.6642939999999999,-0.626033,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.768679,0.505382,0.069323,b>c>a>d,2.0,0.0,1.0,3.0
0.7435390000000001,-0.768679,0.74375,-0.436724,b>d>c>a,3.0,0.0,2.0,1.0
0.7435390000000001,-0.768679,0.6642939999999999,-0.5577350000000001,b>c>a>d,2.0,0.0,1.0,3.0
0.7435390000000001,-0.768679,0.584838,-0.280417,b>c>a>d,2.0,0.0,1.0,3.0
0.7435390000000001,-0.763997,0.267013,-0.674162,c>b>a>d,2.0,1.0,0.0,3.0
0.74853,-0.768679,0.505382,-0.46331000000000006,d>b>c>a,3.0,1.0,2.0,0.0
0.74853,-0.768679,0.9821190000000001,-0.6562859999999999,b>d>c>a,3.0,0.0,2.0,1.0
0.74853,-0.768679,0.823207,-0.955147,d>b>c>a,3.0,1.0,2.0,0.0
0.753522,-0.773361,0.9026629999999999,-0.418389,b>d>c>a,3.0,0.0,2.0,1.0
0.753522,-0.773361,0.9026629999999999,-0.56186,d>b>c>a,3.0,1.0,2.0,0.0
0.753522,-0.773361,1.061575,-0.5930300000000001,d>a>b>c,1.0,2.0,3.0,0.0
0.753522,-0.773361,1.697224,-0.682872,d>a>b>c,1.0,2.0,3.0,0.0
0.753522,-0.773361,0.74375,-0.354674,d>b>c>a,3.0,1.0,2.0,0.0
0.753522,-0.763997,0.425926,1.084626,b>c>a>d,2.0,0.0,1.0,3.0
0.74853,-0.763997,0.6642939999999999,0.15595599999999998,b>c>a>d,2.0,0.0,1.0,3.0
0.758513,-0.768679,1.061575,-0.071398,d>c>b>a,3.0,2.0,1.0,0.0
0.763504,-0.768679,0.584838,0.410355,c>a>b>d,1.0,2.0,0.0,3.0
0.758513,-0.768679,0.74375,-0.46606000000000003,d>c>a>b,2.0,3.0,1.0,0.0
0.753522,-0.768679,0.74375,-0.81305,d>b>c>a,3.0,1.0,2.0,0.0
0.753522,-0.768679,1.458856,-0.48026899999999995,d>b>c>a,3.0,1.0,2.0,0.0
0.753522,-0.768679,1.3794,-0.656744,d>b>c>a,3.0,1.0,2.0,0.0
0.753522,-0.768679,1.299943,-0.533899,d>c>b>a,3.0,2.0,1.0,0.0
0.763504,-0.773361,1.697224,-0.313879,b>c>a>d,2.0,0.0,1.0,3.0
0.758513,-0.773361,0.9821190000000001,-0.5636939999999999,b>a>c>d,1.0,0.0,2.0,3.0
0.758513,-0.773361,0.9821190000000001,-0.43168199999999995,b>c>a>d,2.0,0.0,1.0,3.0
0.763504,-0.763997,0.108101,1.224889,c>a>d>b,1.0,3.0,0.0,2.0
0.7684949999999999,-0.768679,1.856137,0.071615,c>a>b>d,1.0,2.0,0.0,3.0
0.7684949999999999,-0.773361,1.3794,-0.303336,c>a>b>d,1.0,2.0,0.0,3.0
0.763504,-0.773361,1.141031,-0.086983,a>c>b>d,0.0,2.0,1.0,3.0
0.763504,-0.773361,-0.050811,-0.46697700000000003,c>a>b>d,1.0,2.0,0.0,3.0
0.763504,-0.773361,-0.28918,0.185292,a>c>b>d,0.0,2.0,1.0,3.0
0.763504,-0.768679,1.458856,-0.048479,a>c>d>b,0.0,3.0,1.0,2.0
0.773486,-0.773361,-0.448092,-0.29370999999999997,d>c>a>b,2.0,3.0,1.0,0.0
0.7684949999999999,-0.778042,0.267013,-0.076899,a>d>c>b,0.0,3.0,2.0,1.0
0.773486,-0.778042,0.425926,-0.335881,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.778042,0.584838,-0.543067,d>c>b>a,3.0,2.0,1.0,0.0
0.783469,-0.778042,0.108101,1.789608,b>c>d>a,3.0,0.0,1.0,2.0
0.778478,-0.782724,0.584838,-0.380802,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.782724,0.584838,-0.290502,d>a>b>c,1.0,2.0,3.0,0.0
0.773486,-0.782724,0.584838,-0.258874,d>c>a>b,2.0,3.0,1.0,0.0
0.7684949999999999,-0.778042,0.584838,-0.474311,d>c>a>b,2.0,3.0,1.0,0.0
0.7684949999999999,-0.778042,0.823207,-0.293252,d>c>b>a,3.0,2.0,1.0,0.0
0.7684949999999999,-0.778042,0.823207,-0.233663,c>a>b>d,1.0,2.0,0.0,3.0
0.7684949999999999,-0.778042,0.584838,-0.22311999999999999,a>c>b>d,0.0,2.0,1.0,3.0
0.763504,-0.778042,0.028645,-0.11906900000000001,b>c>a>d,2.0,0.0,1.0,3.0
0.763504,-0.778042,-0.28918,0.141747,a>c>b>d,0.0,2.0,1.0,3.0
0.7684949999999999,-0.778042,-0.5275479999999999,-0.206619,c>a>b>d,1.0,2.0,0.0,3.0
0.773486,-0.787406,0.74375,-0.227704,d>c>b>a,3.0,2.0,1.0,0.0
0.773486,-0.787406,0.584838,-0.43764,d>b>c>a,3.0,1.0,2.0,0.0
0.7684949999999999,-0.782724,0.6642939999999999,-0.408304,d>c>b>a,3.0,2.0,1.0,0.0
0.7684949999999999,-0.782724,0.6642939999999999,-0.667287,d>a>c>b,1.0,3.0,2.0,0.0
0.7684949999999999,-0.787406,0.425926,-0.345507,d>a>c>b,1.0,3.0,2.0,0.0
0.7684949999999999,-0.787406,0.6642939999999999,-0.395928,d>b>c>a,3.0,1.0,2.0,0.0
0.763504,-0.787406,0.584838,0.039529,d>b>c>a,3.0,1.0,2.0,0.0
0.763504,-0.782724,0.6642939999999999,-0.315254,b>c>a>d,2.0,0.0,1.0,3.0
0.763504,-0.782724,1.061575,-0.552693,b>d>c>a,3.0,0.0,2.0,1.0
0.758513,-0.782724,0.6642939999999999,-0.006309,b>c>a>d,2.0,0.0,1.0,3.0
0.763504,-0.778042,0.425926,-0.401887,b>a>c>d,1.0,0.0,2.0,3.0
0.758513,-0.773361,0.425926,-0.226329,d>b>c>a,3.0,1.0,2.0,0.0
0.758513,-0.778042,0.584838,0.100035,b>c>a>d,2.0,0.0,1.0,3.0
0.753522,-0.778042,0.6642939999999999,-0.454142,d>b>c>a,3.0,1.0,2.0,0.0
0.74853,-0.773361,0.267013,0.306304,b>c>a>d,2.0,0.0,1.0,3.0
0.74853,-0.773361,0.9821190000000001,-0.530691,d>b>c>a,3.0,1.0,2.0,0.0
0.753522,-0.778042,0.823207,-0.456892,d>b>c>a,3.0,1.0,2.0,0.0
0.74853,-0.778042,0.584838,-0.343215,b>d>a>c,2.0,0.0,3.0,1.0
0.7435390000000001,-0.778042,0.74375,-0.737877,d>b>c>a,3.0,1.0,2.0,0.0
0.74853,-0.778042,0.267013,0.350308,b>c>a>d,2.0,0.0,1.0,3.0
0.74853,-0.782724,0.108101,-0.782798,b>d>a>c,2.0,0.0,3.0,1.0
0.74853,-0.778042,0.584838,-0.628325,d>b>a>c,2.0,1.0,3.0,0.0
0.7435390000000001,-0.778042,0.584838,-0.46560100000000004,d>b>c>a,3.0,1.0,2.0,0.0
0.7435390000000001,-0.778042,0.505382,-0.83001,d>b>a>c,2.0,1.0,3.0,0.0
0.7435390000000001,-0.778042,0.584838,-0.43901599999999996,b>d>c>a,3.0,0.0,2.0,1.0
0.738548,-0.773361,0.823207,-0.779131,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.778042,0.823207,-0.532983,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.778042,0.505382,0.012943000000000001,b>a>c>d,1.0,0.0,2.0,3.0
0.733557,-0.778042,0.505382,-0.09615,b>c>a>d,2.0,0.0,1.0,3.0
0.733557,-0.773361,0.425926,-0.586154,d>b>a>c,2.0,1.0,3.0,0.0
0.738548,-0.773361,0.6642939999999999,-0.646202,b>d>c>a,3.0,0.0,2.0,1.0
0.733557,-0.773361,0.34647,-0.32488,b>c>a>d,2.0,0.0,1.0,3.0
0.7285659999999999,-0.778042,0.34647,-0.23412199999999997,b>c>a>d,2.0,0.0,1.0,3.0
0.7285659999999999,-0.773361,0.584838,-1.003735,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.782724,0.584838,0.291177,b>c>a>d,2.0,0.0,1.0,3.0
0.738548,-0.782724,0.584838,-0.696623,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.787406,0.584838,-0.29554400000000003,d>b>c>a,3.0,1.0,2.0,0.0
0.733557,-0.782724,0.74375,-0.448641,d>b>a>c,2.0,1.0,3.0,0.0
0.733557,-0.782724,0.584838,-0.665453,d>b>c>a,3.0,1.0,2.0,0.0
0.733557,-0.778042,-0.6864600000000001,-0.34734,c>b>a>d,2.0,1.0,0.0,3.0
0.733557,-0.782724,0.584838,-0.28546,b>d>c>a,3.0,0.0,2.0,1.0
0.733557,-0.782724,0.9026629999999999,-0.409221,d>b>a>c,2.0,1.0,3.0,0.0
0.7435390000000001,-0.787406,0.267013,-0.308837,d>b>c>a,3.0,1.0,2.0,0.0
0.7435390000000001,-0.787406,0.6642939999999999,-0.409221,b>c>d>a,3.0,0.0,1.0,2.0
0.7435390000000001,-0.782724,0.505382,-0.243747,b>d>c>a,3.0,0.0,2.0,1.0
0.7435390000000001,-0.782724,0.425926,-0.552234,d>b>a>c,2.0,1.0,3.0,0.0
0.738548,-0.782724,-0.6864600000000001,-0.332214,b>c>a>d,2.0,0.0,1.0,3.0
0.738548,-0.787406,0.267013,-0.711749,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.792088,0.584838,0.057864,b>d>c>a,3.0,0.0,2.0,1.0
0.738548,-0.796769,0.584838,-0.481645,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.792088,0.34647,-0.30241999999999997,d>b>c>a,3.0,1.0,2.0,0.0
0.7435390000000001,-0.792088,-0.607004,0.594622,a>c>b>d,0.0,2.0,1.0,3.0
0.763504,-0.787406,0.505382,-0.316629,d>b>c>a,3.0,1.0,2.0,0.0
0.763504,-0.792088,0.187557,0.537325,b>c>d>a,3.0,0.0,1.0,2.0
0.763504,-0.787406,0.584838,-0.30241999999999997,d>b>c>a,3.0,1.0,2.0,0.0
0.758513,-0.787406,0.34647,-0.312504,b>d>c>a,3.0,0.0,2.0,1.0
0.758513,-0.792088,0.425926,-0.981274,b>c>a>d,2.0,0.0,1.0,3.0
0.763504,-0.796769,0.584838,-0.729168,b>d>c>a,3.0,0.0,2.0,1.0
0.758513,-0.796769,0.187557,-0.7983819999999999,d>b>a>c,2.0,1.0,3.0,0.0
0.758513,-0.796769,0.505382,-0.24237199999999998,b>a>c>d,1.0,0.0,2.0,3.0
0.758513,-0.801451,0.34647,-0.291877,b>c>a>d,2.0,0.0,1.0,3.0
0.7684949999999999,-0.796769,-0.5275479999999999,0.342057,b>c>a>d,2.0,0.0,1.0,3.0
0.773486,-0.801451,0.505382,-0.25704,d>b>a>c,2.0,1.0,3.0,0.0
0.7684949999999999,-0.801451,0.108101,-0.560027,b>d>c>a,3.0,0.0,2.0,1.0
0.7684949999999999,-0.801451,0.505382,-0.241914,d>b>c>a,3.0,1.0,2.0,0.0
0.763504,-0.796769,0.505382,-0.380802,d>b>c>a,3.0,1.0,2.0,0.0
0.763504,-0.801451,0.425926,-0.29370999999999997,b>d>c>a,3.0,0.0,2.0,1.0
0.763504,-0.796769,0.584838,-0.41701400000000005,d>b>a>c,2.0,1.0,3.0,0.0
0.763504,-0.801451,0.505382,-0.07644,b>c>a>d,2.0,0.0,1.0,3.0
0.773486,-0.796769,0.505382,-0.10806800000000001,d>b>c>a,3.0,1.0,2.0,0.0
0.7684949999999999,-0.796769,0.505382,-0.07598200000000001,d>b>c>a,3.0,1.0,2.0,0.0
0.7684949999999999,-0.792088,0.6642939999999999,-0.42938999999999994,d>b>a>c,2.0,1.0,3.0,0.0
0.7684949999999999,-0.792088,0.108101,-0.029227,b>c>a>d,2.0,0.0,1.0,3.0
0.763504,-0.792088,0.6642939999999999,-0.5994470000000001,d>b>c>a,3.0,1.0,2.0,0.0
0.7684949999999999,-0.792088,0.425926,-0.406929,d>c>a>b,2.0,3.0,1.0,0.0
0.778478,-0.787406,0.584838,-0.48439499999999996,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.787406,0.584838,-0.42663900000000005,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.787406,0.584838,-0.46010100000000004,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.787406,0.6642939999999999,-0.674162,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.792088,0.34647,-0.116319,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.792088,-0.448092,0.9989100000000001,b>c>a>d,2.0,0.0,1.0,3.0
0.773486,-0.787406,0.505382,-0.25245700000000004,d>b>c>a,3.0,1.0,2.0,0.0
0.793451,-0.792088,0.267013,-0.033811,d>a>c>b,1.0,3.0,2.0,0.0
0.793451,-0.796769,-0.130267,0.23204699999999998,d>b>c>a,3.0,1.0,2.0,0.0
0.78846,-0.796769,0.34647,-0.154364,d>c>a>b,2.0,3.0,1.0,0.0
0.78846,-0.792088,0.425926,-0.511897,d>c>a>b,2.0,3.0,1.0,0.0
0.78846,-0.792088,0.108101,-0.11035999999999999,a>c>d>b,0.0,3.0,1.0,2.0
0.783469,-0.792088,0.505382,-0.015018,d>c>b>a,3.0,2.0,1.0,0.0
0.783469,-0.792088,0.584838,0.126162,d>a>b>c,1.0,2.0,3.0,0.0
0.778478,-0.792088,0.584838,-0.32763000000000003,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.792088,0.505382,-0.601739,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.796769,0.187557,0.348016,c>a>b>d,1.0,2.0,0.0,3.0
0.773486,-0.796769,0.34647,0.951239,b>c>a>d,2.0,0.0,1.0,3.0
0.78846,-0.796769,0.584838,-0.618241,d>b>c>a,3.0,1.0,2.0,0.0
0.783469,-0.796769,0.505382,-0.6177819999999999,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.796769,0.425926,-0.097067,b>c>a>d,2.0,0.0,1.0,3.0
0.783469,-0.796769,0.505382,-0.8405530000000001,d>b>a>c,2.0,1.0,3.0,0.0
0.783469,-0.792088,0.6642939999999999,-0.794257,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.801451,0.425926,0.6432100000000001,b>d>c>a,3.0,0.0,2.0,1.0
0.778478,-0.801451,0.505382,-0.47201899999999997,d>b>a>c,2.0,1.0,3.0,0.0
0.773486,-0.801451,0.425926,-0.530691,d>b>c>a,3.0,1.0,2.0,0.0
0.783469,-0.801451,-0.209723,0.089034,d>b>c>a,3.0,1.0,2.0,0.0
0.783469,-0.806133,-0.765917,1.1598,d>b>c>a,3.0,1.0,2.0,0.0
0.78846,-0.796769,-0.130267,0.49148800000000004,c>b>a>d,2.0,1.0,0.0,3.0
0.783469,-0.796769,-0.368636,0.8701059999999999,c>a>b>d,1.0,2.0,0.0,3.0
0.793451,-0.801451,-0.130267,0.487821,d>b>c>a,3.0,1.0,2.0,0.0
0.78846,-0.801451,-0.130267,1.452702,c>b>a>d,2.0,1.0,0.0,3.0
0.793451,-0.806133,-1.004285,3.6602410000000005,a>c>b>d,0.0,2.0,1.0,3.0
0.78846,-0.810815,0.34647,-0.21761999999999998,d>b>c>a,3.0,1.0,2.0,0.0
0.78846,-0.810815,0.108101,-0.439474,d>b>a>c,2.0,1.0,3.0,0.0
0.783469,-0.815496,0.505382,-0.72,d>b>a>c,2.0,1.0,3.0,0.0
0.783469,-0.815496,0.425926,-0.322588,d>b>c>a,3.0,1.0,2.0,0.0
0.783469,-0.810815,0.505382,-0.402346,d>b>c>a,3.0,1.0,2.0,0.0
0.783469,-0.810815,0.505382,-0.318004,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.810815,-0.209723,0.152289,d>c>a>b,2.0,3.0,1.0,0.0
0.778478,-0.815496,0.425926,-0.450475,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.815496,0.34647,-0.270333,d>b>c>a,3.0,1.0,2.0,0.0
0.783469,-0.815496,0.505382,-0.7447520000000001,d>b>a>c,2.0,1.0,3.0,0.0
0.773486,-0.810815,0.584838,-0.100276,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.810815,0.425926,0.01936,d>b>c>a,3.0,1.0,2.0,0.0
0.778478,-0.815496,0.584838,-0.479811,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.815496,0.584838,-0.577903,d>b>a>c,2.0,1.0,3.0,0.0
0.773486,-0.801451,0.425926,-0.21395300000000003,b>c>a>d,2.0,0.0,1.0,3.0
0.778478,-0.806133,0.267013,0.039529,b>d>a>c,2.0,0.0,3.0,1.0
0.778478,-0.810815,0.584838,-0.574695,d>c>b>a,3.0,2.0,1.0,0.0
0.773486,-0.806133,0.505382,-0.207994,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.810815,0.425926,-0.458267,d>c>b>a,3.0,2.0,1.0,0.0
0.7684949999999999,-0.810815,0.505382,-0.550859,d>b>a>c,2.0,1.0,3.0,0.0
0.773486,-0.806133,0.505382,-0.595322,d>b>c>a,3.0,1.0,2.0,0.0
0.773486,-0.806133,0.425926,-0.05397999999999999,d>b>c>a,3.0,1.0,2.0,0.0
0.7684949999999999,-0.806133,0.267013,0.643668,b>c>a>d,2.0,0.0,1.0,3.0
0.7684949999999999,-0.806133,0.505382,-0.14336300000000002,b>d>c>a,3.0,0.0,2.0,1.0
0.7684949999999999,-0.810815,0.584838,-0.684247,d>b>c>a,3.0,1.0,2.0,0.0
0.763504,-0.810815,0.584838,-1.201295,b>a>c>d,1.0,0.0,2.0,3.0
0.738548,-0.7499520000000001,-0.130267,0.532283,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.754634,-0.050811,-0.29875300000000005,d>b>c>a,3.0,1.0,2.0,0.0
0.738548,-0.754634,0.34647,1.0163280000000001,a>c>b>d,0.0,2.0,1.0,3.0
0.733557,-0.754634,0.34647,-0.684247,d>b>c>a,3.0,1.0,2.0,0.0
0.7285659999999999,-0.754634,-0.9248290000000001,3.173445,c>b>a>d,2.0,1.0,0.0,3.0
0.7235739999999999,-0.754634,-0.28918,0.008818000000000001,c>a>b>d,1.0,2.0,0.0,3.0
0.7235739999999999,-0.7499520000000001,-0.6864600000000001,-0.018685,d>b>c>a,3.0,1.0,2.0,0.0
0.733557,-0.759315,0.028645,-0.25612399999999996,b>c>a>d,2.0,0.0,1.0,3.0
0.733557,-0.759315,-0.448092,-0.41793,c>a>b>d,1.0,2.0,0.0,3.0
0.733557,-0.759315,1.061575,-0.5499430000000001,d>b>c>a,3.0,1.0,2.0,0.0
0.733557,-0.754634,0.6642939999999999,-0.7397100000000001,d>b>c>a,3.0,1.0,2.0,0.0
0.7285659999999999,-0.754634,0.9026629999999999,-0.416555,d>b>c>a,3.0,1.0,2.0,0.0
0.7285659999999999,-0.759315,1.141031,-0.50273,b>c>a>d,2.0,0.0,1.0,3.0
0.7235739999999999,-0.754634,0.584838,-0.47706099999999996,b>c>a>d,2.0,0.0,1.0,3.0
0.7235739999999999,-0.754634,0.267013,-0.38813600000000004,c>b>a>d,2.0,1.0,0.0,3.0
0.718583,-0.7499520000000001,0.187557,0.7477199999999999,b>c>a>d,2.0,0.0,1.0,3.0
0.718583,-0.754634,0.74375,-0.638409,a>c>b>d,0.0,2.0,1.0,3.0
0.718583,-0.754634,0.9026629999999999,0.161457,b>c>a>d,2.0,0.0,1.0,3.0
0.718583,-0.754634,0.9821190000000001,-0.8717219999999999,b>c>a>d,2.0,0.0,1.0,3.0
0.718583,-0.754634,1.141031,-1.0266540000000002,d>b>a>c,2.0,1.0,3.0,0.0
0.713592,-0.754634,1.299943,-0.609073,b>d>a>c,2.0,0.0,3.0,1.0
0.713592,-0.7499520000000001,1.220487,-0.290043,d>b>c>a,3.0,1.0,2.0,0.0
0.718583,-0.7499520000000001,1.061575,-0.19836800000000002,b>c>a>d,2.0,0.0,1.0,3.0
0.713592,-0.7499520000000001,1.299943,-0.488979,b>c>a>d,2.0,0.0,1.0,3.0
0.708601,-0.754634,1.141031,-0.21257800000000002,b>c>a>d,2.0,0.0,1.0,3.0
0.708601,-0.7499520000000001,1.141031,-0.288668,b>c>a>d,2.0,0.0,1.0,3.0
0.7036100000000001,-0.7499520000000001,0.9821190000000001,-0.576987,b>d>a>c,2.0,0.0,3.0,1.0
0.708601,-0.7499520000000001,1.220487,-0.9317700000000001,c>b>a>d,2.0,1.0,0.0,3.0
0.708601,-0.7499520000000001,1.061575,-0.529316,b>c>a>d,2.0,0.0,1.0,3.0
0.708601,-0.74527,0.823207,-0.704415,d>b>c>a,3.0,1.0,2.0,0.0
0.708601,-0.74527,1.220487,-0.911601,d>b>c>a,3.0,1.0,2.0,0.0
0.7036100000000001,-0.74527,1.299943,-1.05599,d>b>a>c,2.0,1.0,3.0,0.0
0.7036100000000001,-0.74527,-0.5275479999999999,0.162832,b>c>a>d,2.0,0.0,1.0,3.0
0.7036100000000001,-0.74527,0.74375,-0.714958,b>c>a>d,2.0,0.0,1.0,3.0
0.7036100000000001,-0.74527,-1.401566,-0.817634,b>a>c>d,1.0,0.0,2.0,3.0
0.698619,-0.7499520000000001,0.187557,-0.7433770000000001,b>c>a>d,2.0,0.0,1.0,3.0
0.698619,-0.74527,0.74375,-1.031696,b>a>c>d,1.0,0.0,2.0,3.0
0.698619,-0.74527,1.3794,-0.885015,d>b>a>c,2.0,1.0,3.0,0.0
0.698619,-0.735907,0.584838,-0.808925,b>a>c>d,1.0,0.0,2.0,3.0
0.698619,-0.740588,0.505382,-0.63245,b>d>c>a,3.0,0.0,2.0,1.0
0.693627,-0.740588,0.9821190000000001,-1.029862,d>b>c>a,3.0,1.0,2.0,0.0
0.698619,-0.735907,1.220487,-0.357425,b>c>a>d,2.0,0.0,1.0,3.0
0.698619,-0.735907,1.141031,-0.995484,d>b>c>a,3.0,1.0,2.0,0.0
0.693627,-0.735907,0.34647,-1.080742,b>a>c>d,1.0,0.0,2.0,3.0
0.6886359999999999,-0.735907,0.6642939999999999,-0.42205600000000004,b>c>a>d,2.0,0.0,1.0,3.0
0.693627,-0.735907,1.299943,-0.780047,b>d>a>c,2.0,0.0,3.0,1.0
0.693627,-0.740588,1.856137,-0.717708,b>a>c>d,1.0,0.0,2.0,3.0
0.6886359999999999,-0.740588,1.061575,-0.6164069999999999,b>c>a>d,2.0,0.0,1.0,3.0
0.6886359999999999,-0.740588,0.505382,-0.614115,b>a>c>d,1.0,0.0,2.0,3.0
0.6886359999999999,-0.740588,1.458856,-0.624658,b>c>a>d,2.0,0.0,1.0,3.0
0.693627,-0.740588,0.74375,0.291636,b>c>a>d,2.0,0.0,1.0,3.0
