A1,A2,A3,A4,A5,A6,A7,A8,A9,ranking,a,b,c,d,e,f,g,h,i
-0.494263,0.149324,0.161297,0.824314,-1.2051,0.679952,-1.365391,-0.154999,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.832887,-0.165143,0.096876,-0.211365,-1.100025,0.679952,-0.22994699999999998,-0.075552,-0.174868,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.101595,-0.24376,0.161297,-2.1101099999999997,-0.99495,0.679952,2.230181,0.16279100000000002,-0.280196,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.782446,0.070707,0.161297,-0.211365,-0.99495,0.679952,0.148534,-0.075552,-2.2814259999999997,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.836482,0.542409,0.161297,-0.211365,-0.889875,0.679952,-0.22994699999999998,0.16279100000000002,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.649166,1.249961,0.12908699999999998,0.738007,-0.679725,0.923695,-1.365391,-0.075552,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.072783,0.345867,0.547825,-0.297672,-0.259424,0.923695,0.053914,0.16279100000000002,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.41501000000000005,0.031399,-0.354072,-0.211365,0.055800999999999996,0.923695,-0.22994699999999998,-0.313895,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.62608,0.031399,-0.25744,-0.815511,-0.7848,0.679952,0.621636,0.24223899999999998,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.665706,0.070707,-0.25744,-0.815511,-0.7848,0.679952,0.621636,0.24223899999999998,-0.06954,a>d>i>b>c>e>g>f>h,0.0,3.0,4.0,1.0,5.0,7.0,6.0,8.0,2.0
-0.202469,0.385175,0.612246,0.13386099999999998,-0.469574,0.923695,-0.608428,0.321687,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.557634,0.42448400000000003,-0.128598,-0.729205,0.26595100000000005,0.923695,0.432395,-0.313895,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.25503400000000004,0.935494,-0.708388,-0.125058,-0.889875,0.679952,-0.22994699999999998,0.003896,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.215408,1.053419,-0.160808,-0.211365,-1.41525,0.679952,-0.040706,0.48058199999999995,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.721213,0.856877,0.515614,0.22016799999999997,-1.100025,0.679952,-0.703048,0.321687,0.035788,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-0.8400920000000001,0.7782600000000001,0.547825,-1.247044,-1.100025,0.679952,-0.324567,-0.075552,2.247675,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.651297,0.621026,0.612246,-1.247044,-0.36449899999999996,0.923695,1.094737,-0.075552,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.47117700000000007,0.9748020000000001,0.41898199999999997,0.392781,0.160876,0.923695,-0.797669,-0.234447,-0.49085100000000004,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.825683,0.660334,-0.321861,-0.038751999999999995,0.581176,1.167438,-0.419188,-0.870029,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.7572369999999999,0.385175,-0.9338629999999999,-0.988124,0.26595100000000005,0.923695,1.000117,-1.108372,0.14111600000000002,g>e>a>c>b>i>d>f>h,2.0,4.0,3.0,6.0,1.0,7.0,0.0,8.0,5.0
0.478382,0.306558,-0.193019,-1.59227,-0.469574,0.923695,1.473219,1.036716,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.350167,0.699643,0.902141,0.13386099999999998,0.791326,1.167438,-0.608428,0.16279100000000002,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.072783,-0.204452,-0.160808,-0.297672,0.371026,0.923695,-0.135327,0.083344,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.649166,-0.400994,0.257929,0.13386099999999998,0.371026,0.923695,-0.608428,0.40113499999999996,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.433022,-0.676153,0.515614,-0.988124,0.581176,1.167438,0.621636,0.321687,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.537492,-0.9906209999999999,-0.160808,-0.211365,0.791326,1.167438,-0.22994699999999998,-0.47279,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.690923,-1.069238,-0.80502,-1.59227,0.371026,0.923695,1.473219,-0.393342,-0.174868,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.798994,-1.02993,-0.837231,-1.59227,0.26595100000000005,0.923695,1.473219,-0.393342,-0.174868,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.9034639999999999,-1.02993,-0.837231,-1.678577,0.26595100000000005,0.923695,1.473219,-0.154999,0.035788,a>d>i>b>c>e>g>f>h,0.0,3.0,4.0,1.0,5.0,7.0,6.0,8.0,2.0
1.6383510000000001,-0.322377,-0.579546,-0.815511,-0.57465,0.923695,0.527016,0.40113499999999996,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.739218,-0.007909999999999999,-0.450704,0.996927,-0.7848,0.679952,-0.513808,0.321687,-3.440033,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.598725,0.110016,-0.418493,0.30647399999999997,-0.7848,0.679952,-1.0815299999999999,0.321687,-0.174868,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
-0.804068,0.385175,0.41898199999999997,1.255847,-0.889875,0.679952,-1.8384919999999998,0.56003,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.2867879999999998,-0.440303,0.9343520000000001,-0.297672,0.160876,0.923695,-0.135327,-0.075552,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.487058,-0.8333870000000001,0.966562,-1.678577,0.686251,1.167438,1.567839,0.16279100000000002,-0.912163,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.705332,-0.7547699999999999,0.19350799999999999,-1.1607370000000001,1.3167010000000001,1.167438,0.8108770000000001,-0.7905810000000001,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.37031,-0.400994,-0.28965100000000005,0.22016799999999997,1.211626,1.167438,-0.797669,-0.234447,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.164974,-0.361686,-0.354072,-0.729205,1.106551,1.167438,-0.419188,-0.154999,1.931691,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.11601199999999999,-0.361686,-0.740599,-0.211365,0.26595100000000005,0.923695,-0.22994699999999998,-0.075552,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.16284300000000002,-0.7547699999999999,0.773299,-0.297672,1.631926,1.411181,-0.135327,-0.234447,-0.06954,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
-0.436625,-0.912004,-0.096387,-0.125058,1.947152,1.411181,-0.324567,-0.7905810000000001,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.0907879999999999,-0.597536,-0.28965100000000005,-0.815511,1.421776,1.167438,0.432395,-0.234447,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.144831,-0.047218,-0.611757,0.30647399999999997,0.581176,1.167438,-0.797669,0.003896,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.03315,0.031399,-0.321861,-1.7648840000000001,0.160876,0.923695,1.75708,0.40113499999999996,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.436617,1.014111,0.32235,-0.297672,0.055800999999999996,0.923695,-0.040706,0.48058199999999995,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.141229,1.525121,0.48340299999999997,0.738007,0.581176,1.167438,-1.365391,0.083344,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.350167,1.4858120000000001,0.48340299999999997,0.738007,0.581176,1.167438,-1.460011,0.083344,-0.06954,a>b>c>d>i>e>f>h>g,0.0,1.0,2.0,3.0,5.0,6.0,8.0,7.0,4.0
-1.855966,0.621026,-0.418493,0.392781,0.686251,1.167438,-0.986909,-0.47279,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.5749790000000001,-0.165143,-0.418493,-1.7648840000000001,0.371026,0.923695,1.567839,0.24223899999999998,0.4571,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.845825,-0.440303,0.515614,-1.937497,0.26595100000000005,0.923695,1.8517,0.718925,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.049698,0.42448400000000003,0.451193,0.30647399999999997,1.631926,1.411181,-0.8922889999999999,-0.393342,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.015144999999999999,0.42448400000000003,0.41898199999999997,0.30647399999999997,1.631926,1.411181,-0.8922889999999999,-0.393342,-0.06954,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-0.541094,0.22794099999999998,-0.482914,-0.125058,1.631926,1.411181,-0.419188,-0.631686,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.51948,0.031399,-0.869441,-0.47028500000000006,1.211626,1.167438,0.337775,-0.47279,-0.701507,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.5324180000000001,-0.047218,-0.515125,-0.729205,-0.679725,0.923695,0.527016,0.40113499999999996,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.55043,0.188633,-0.386283,-0.211365,-0.99495,0.679952,-0.22994699999999998,0.24223899999999998,0.4571,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.9013329999999999,0.149324,0.19350799999999999,1.3421530000000002,-1.100025,0.679952,-1.933113,0.639478,-0.385523,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-2.3458900000000003,-0.794079,1.192036,0.565394,-0.469574,0.923695,-1.0815299999999999,0.877821,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-2.428745,-0.912004,1.256458,0.565394,-0.36449899999999996,0.923695,-1.0815299999999999,0.798373,-0.06954,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-2.5116,-0.9906209999999999,1.3208790000000001,0.565394,-0.36449899999999996,0.923695,-1.0815299999999999,0.798373,-0.06954,d>i>b>c>a>f>h>e>g,4.0,2.0,3.0,0.0,7.0,5.0,8.0,6.0,1.0
-2.6809119999999997,-1.462323,1.095405,-1.59227,0.160876,0.923695,0.716256,-1.3467149999999999,3.6169379999999998,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-2.190988,-2.012641,0.451193,-2.196416,0.476101,0.923695,1.8517,-1.267267,2.142347,e>a>i>d>c>b>g>f>h,1.0,5.0,4.0,3.0,0.0,7.0,6.0,8.0,2.0
-1.762304,-2.2484919999999997,0.225719,-2.36903,0.581176,1.167438,1.8517,-0.711133,-0.174868,g>b>c>a>d>i>e>f>h,3.0,1.0,2.0,4.0,6.0,7.0,0.0,8.0,5.0
-1.611003,-2.2878,0.19350799999999999,-2.886869,0.581176,1.167438,2.135561,-0.234447,1.7210349999999999,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
-1.4344860000000001,-2.3664169999999998,0.19350799999999999,-2.886869,0.581176,1.167438,2.419422,-0.234447,2.037019,d>i>b>c>a>f>h>e>g,4.0,2.0,3.0,0.0,7.0,5.0,8.0,6.0,1.0
0.37031,-2.5236509999999996,-0.611757,-2.886869,0.476101,0.923695,3.176384,-1.18782,-0.280196,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
1.0655709999999998,-2.445034,-0.901652,-2.455336,0.26595100000000005,0.923695,3.0817639999999997,-1.18782,-0.49085100000000004,e>g>a>c>b>i>d>f>h,2.0,4.0,3.0,6.0,0.0,7.0,1.0,8.0,5.0
1.8797110000000001,-2.209184,-0.740599,-1.678577,0.055800999999999996,0.923695,1.567839,0.639478,-0.8068350000000001,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.99859,-1.501631,-0.450704,-0.125058,-0.469574,0.923695,-0.797669,0.48058199999999995,2.037019,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.09439,-0.715462,-0.5473359999999999,0.479088,-0.889875,0.679952,-0.986909,-0.075552,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.025945,-0.676153,-0.5473359999999999,0.479088,-0.889875,0.679952,-0.986909,-0.075552,0.035788,e>a>d>i>b>c>g>f>h,1.0,4.0,5.0,2.0,0.0,7.0,6.0,8.0,3.0
-0.796863,-0.597536,0.644456,0.738007,-0.889875,0.679952,-1.2707700000000002,0.798373,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.865309,-0.9906209999999999,1.127615,-0.729205,-0.36449899999999996,0.923695,0.621636,0.639478,-1.122819,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.14696199999999998,-1.226472,1.514142,-1.419657,0.896401,1.167438,1.189358,0.24223899999999998,0.14111600000000002,b>c>d>i>a>f>h>e>g,4.0,0.0,1.0,2.0,7.0,5.0,8.0,6.0,3.0
0.561237,-1.108547,1.288668,-0.815511,1.737002,1.411181,0.432395,-0.47279,0.4571,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.337889,-0.8726959999999999,0.12908699999999998,0.047555,2.262377,1.411181,-0.513808,-1.3467149999999999,-0.280196,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.273046,-0.715462,-1.642496,-0.47028500000000006,1.211626,1.167438,0.148534,-0.7905810000000001,0.035788,e>a>d>i>c>b>g>f>h,1.0,5.0,4.0,2.0,0.0,7.0,6.0,8.0,3.0
0.8602350000000001,-0.361686,-1.094916,-0.815511,-0.99495,0.679952,0.621636,0.877821,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.0511620000000002,0.26725,0.451193,-0.297672,-1.41525,0.679952,0.148534,1.116164,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.572044,0.542409,0.966562,0.479088,-0.99495,0.679952,-1.365391,0.718925,1.299723,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-0.8184779999999999,0.463792,1.030983,0.9106200000000001,-0.15434900000000001,0.923695,-1.5546309999999999,-0.075552,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.326415,0.110016,0.805509,0.13386099999999998,0.371026,0.923695,-0.22994699999999998,-0.47279,-1.017491,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.3444260000000001,-0.204452,0.612246,-1.678577,0.686251,1.167438,0.9054969999999999,-0.234447,2.3530029999999997,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.355901,-0.597536,-0.611757,-1.419657,0.686251,1.167438,1.283978,-0.711133,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.040362,-0.361686,-0.869441,0.392781,-0.36449899999999996,0.923695,-0.797669,0.321687,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.191662,-0.715462,1.159826,-0.297672,-0.36449899999999996,0.923695,0.148534,0.718925,-0.06954,b>c>d>i>a>f>h>e>g,4.0,0.0,1.0,2.0,7.0,5.0,8.0,6.0,3.0
-0.48345600000000005,-0.912004,0.86993,-0.125058,0.686251,1.167438,-0.324567,-0.393342,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.559106,-1.1478549999999998,-0.128598,-0.38397800000000004,1.001476,1.167438,-0.040706,-1.18782,0.14111600000000002,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.705332,-1.187163,-1.191547,-1.419657,0.160876,0.923695,1.283978,-0.552238,-0.06954,a>d>i>c>b>e>g>f>h,0.0,4.0,3.0,1.0,5.0,7.0,6.0,8.0,2.0
0.795392,-1.1478549999999998,-1.223758,-1.419657,0.160876,0.923695,1.283978,-0.47279,0.035788,e>b>c>a>d>i>g>f>h,3.0,1.0,2.0,4.0,0.0,7.0,6.0,8.0,5.0
1.66717,-0.283069,-0.160808,-0.901818,-1.100025,0.679952,0.716256,1.1956120000000001,-0.280196,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.753627,0.896185,0.966562,-0.125058,-0.57465,0.923695,-0.22994699999999998,0.321687,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.566303,1.367887,0.902141,-0.038751999999999995,0.055800999999999996,0.923695,-0.419188,-0.234447,0.14111600000000002,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.1823190000000001,1.6823540000000001,0.12908699999999998,0.996927,1.001476,1.167438,-1.743872,-0.631686,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.016609,0.896185,-0.321861,-1.1607370000000001,0.791326,1.167438,0.9054969999999999,-0.234447,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.170048,0.621026,-0.22523,-1.247044,0.581176,1.167438,1.000117,0.24223899999999998,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.098,0.621026,-0.193019,-1.247044,0.581176,1.167438,1.000117,0.24223899999999998,0.035788,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
0.633285,0.699643,-0.740599,-1.247044,0.371026,0.923695,1.094737,-0.870029,-0.49085100000000004,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.51948,0.935494,-0.354072,0.392781,-1.41525,0.679952,-0.797669,0.718925,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.335758,0.621026,0.386772,-0.729205,-1.41525,0.679952,0.527016,0.639478,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.09652899999999999,0.542409,0.354561,-0.47028500000000006,-0.889875,0.679952,0.243155,-0.154999,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.11093800000000001,0.542409,0.354561,-0.47028500000000006,-0.7848,0.679952,0.243155,-0.154999,-0.06954,e>a>d>i>b>c>g>f>h,1.0,4.0,5.0,2.0,0.0,7.0,6.0,8.0,3.0
-0.015144999999999999,0.542409,0.48340299999999997,-0.038751999999999995,-0.57465,0.923695,-0.324567,0.24223899999999998,-0.280196,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.775249,0.110016,-0.096387,0.047555,-0.15434900000000001,0.923695,-0.419188,-0.313895,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.871042,-0.007909999999999999,-0.25744,-0.729205,-0.889875,0.679952,0.337775,0.798373,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.705332,0.9748020000000001,0.19350799999999999,-0.297672,-0.049274,0.923695,-0.040706,-0.711133,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.11093800000000001,1.132036,-0.25744,0.824314,-0.15434900000000001,0.923695,-2.122353,-0.552238,1.299723,g>b>c>a>d>i>e>f>h,3.0,1.0,2.0,4.0,6.0,7.0,0.0,8.0,5.0
-1.13909,0.9748020000000001,-0.321861,1.3421530000000002,-0.36449899999999996,0.923695,-2.406214,-0.075552,0.8784120000000001,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.513739,0.188633,-0.321861,-0.642898,-0.57465,0.923695,0.337775,0.16279100000000002,0.4571,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.0202120000000001,-0.165143,-0.22523,-1.419657,-0.7848,0.679952,1.75708,0.24223899999999998,-0.701507,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.0151379999999999,-0.204452,0.644456,-1.678577,-0.57465,0.923695,1.662459,0.639478,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.676513,0.22794099999999998,0.096876,0.824314,-0.15434900000000001,0.923695,-1.17615,-1.028924,-0.385523,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.669308,0.42448400000000003,-0.611757,-0.988124,-0.469574,0.923695,0.527016,-0.552238,0.5624279999999999,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.820609,0.660334,-0.80502,-0.47028500000000006,-0.7848,0.679952,-0.135327,-0.234447,0.4571,e>a>d>i>b>c>g>f>h,1.0,4.0,5.0,2.0,0.0,7.0,6.0,8.0,3.0
-0.91214,0.699643,0.86993,0.392781,-0.469574,0.923695,-0.8922889999999999,0.321687,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.8725139999999999,0.031399,0.86993,-0.642898,0.581176,1.167438,0.337775,-0.154999,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.796863,-0.086526,0.741088,-0.297672,0.791326,1.167438,0.243155,-0.7905810000000001,-0.596179,d>i>c>b>a>e>f>h>g,4.0,3.0,2.0,0.0,5.0,6.0,8.0,7.0,1.0
-0.346565,-0.440303,-0.354072,-0.901818,0.896401,1.167438,0.621636,-0.870029,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
2.038216,0.345867,-0.450704,-1.1607370000000001,-0.469574,0.923695,1.000117,0.56003,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.243552,0.621026,-0.321861,-0.38397800000000004,-0.57465,0.923695,0.9054969999999999,0.48058199999999995,-0.701507,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.257962,1.132036,-0.128598,-0.038751999999999995,-0.679725,0.923695,-0.513808,0.48058199999999995,-0.174868,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
1.99859,1.7216630000000002,-0.160808,0.047555,-0.679725,0.679952,-0.608428,-0.154999,0.246444,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.270907,2.154056,-0.28965100000000005,1.859993,-0.7848,0.679952,-2.784695,-0.234447,-0.912163,e>a>d>i>b>c>g>f>h,1.0,4.0,5.0,2.0,0.0,7.0,6.0,8.0,3.0
-0.234891,2.31129,0.161297,1.42846,-0.889875,0.679952,-2.122353,0.798373,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.213277,-2.209184,-1.803549,-2.023803,-0.679725,-0.29502,1.94632,-0.154999,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.172179,-2.209184,-1.803549,-0.729205,-1.100025,-0.29502,1.567839,0.24223899999999998,-1.017491,g>e>f>h>a>c>b>i>d,4.0,6.0,5.0,8.0,1.0,2.0,0.0,3.0,7.0
