A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,ranking,a,b,c,d
-0.26087,0.307692,0.388889,-0.266376,-0.692308,-0.698113,-0.09803919999999999,-0.428571,-0.333333,0.14285699999999998,-0.147368,-0.261391,0.396226,-0.736842,-0.454545,-0.0731707,0.0,0.2,a>b>c>d,0.0,1.0,2.0,3.0
-0.130435,-0.07692310000000001,0.194444,-0.668122,-0.802198,-0.698113,-0.41176499999999994,-0.0285714,-0.5,0.057142899999999996,-0.473684,-0.568345,-0.00628931,-0.578947,-0.909091,0.0243902,-0.466667,0.0666667,d>c>a>b,2.0,3.0,1.0,0.0
-0.608696,-0.384615,-0.166667,-0.554585,-0.626374,-0.811321,-0.529412,0.08571430000000001,-0.666667,-0.428571,-0.557895,-0.654676,-0.45911899999999994,-0.657895,-0.545455,-0.170732,-0.266667,-0.0666667,d>c>a>b,2.0,3.0,1.0,0.0
0.0,0.461538,0.777778,0.030567700000000003,-0.5604399999999999,-0.735849,0.12418299999999999,-0.6,0.0,0.28571399999999997,-0.08421050000000001,-0.028776999999999997,0.47169799999999995,-0.789474,0.0909091,-0.0243902,0.0666667,0.333333,a>b>c>d,0.0,1.0,2.0,3.0
-0.26087,-0.307692,-0.361111,-0.80786,-0.824176,-0.811321,-0.477124,0.08571430000000001,-0.666667,-0.314286,-0.5473680000000001,-0.6354920000000001,-0.194969,-0.42105299999999996,-1.0,-0.268293,-0.733333,-0.8,d>c>a>b,2.0,3.0,1.0,0.0
-0.130435,-0.461538,-0.388889,-0.8864629999999999,-0.956044,-0.811321,-0.751634,0.48571400000000003,-0.833333,-0.228571,-0.684211,-0.844125,-0.40880500000000003,-0.5,-0.272727,-0.707317,-0.466667,-0.8,d>a>b>c,1.0,2.0,3.0,0.0
-0.21739099999999997,-0.384615,-0.277778,-0.764192,-0.802198,-0.735849,-0.8169930000000001,0.5428569999999999,-0.833333,-0.257143,-0.6947369999999999,-0.8729020000000001,-0.42138400000000004,-0.657895,-0.727273,-0.512195,0.0,-0.13333299999999998,d>a>b>c,1.0,2.0,3.0,0.0
-0.043478300000000004,-0.07692310000000001,0.805556,-0.09170310000000001,-0.626374,-0.698113,-0.0196078,-0.428571,-0.166667,-0.08571430000000001,-0.24210500000000001,-0.194245,-0.383648,-0.8684209999999999,-0.363636,0.560976,0.466667,1.0,b>a>c>d,1.0,0.0,2.0,3.0
-0.304348,-0.692308,-0.694444,-0.938865,-0.8461540000000001,-0.886792,-0.895425,0.714286,-1.0,-0.742857,-0.915789,-0.930456,-0.5220130000000001,-0.394737,-0.363636,-0.804878,-0.666667,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
0.26087,0.384615,0.44444399999999995,-0.21397399999999997,-0.714286,-0.849057,0.41176499999999994,-0.771429,0.333333,0.257143,0.231579,0.311751,0.257862,-0.44736800000000004,-0.363636,-0.658537,-0.2,-0.666667,a>b>c>d,0.0,1.0,2.0,3.0
0.391304,0.6153850000000001,0.666667,0.0131004,-0.516484,-0.698113,0.42483699999999996,-0.771429,0.333333,0.48571400000000003,0.0736842,0.28057600000000005,0.169811,-0.631579,-1.0,-0.365854,-0.266667,0.2,a>b>c>d,0.0,1.0,2.0,3.0
0.7391300000000001,0.8461540000000001,0.916667,-0.21397399999999997,-0.802198,-0.849057,0.9346409999999999,-1.0,0.833333,0.628571,0.663158,0.9136690000000001,0.91195,-0.315789,0.0,0.0243902,-0.6,-0.866667,a>b>c>d,0.0,1.0,2.0,3.0
-0.391304,-0.230769,-0.305556,-0.799127,-0.802198,-0.7735850000000001,-0.5163399999999999,0.14285699999999998,-0.666667,-0.28571399999999997,-0.5894739999999999,-0.6690649999999999,-0.22012600000000002,-0.315789,-0.454545,-0.8536590000000001,-0.733333,-0.933333,d>c>a>b,2.0,3.0,1.0,0.0
0.0869565,0.384615,0.555556,-0.135371,-0.582418,-0.698113,-0.00653595,-0.48571400000000003,-0.166667,0.11428599999999998,-0.189474,-0.16307,0.534591,-0.763158,-0.0909091,-0.9512200000000001,0.0,0.2,a>b>c>d,0.0,1.0,2.0,3.0
-0.0869565,-0.6153850000000001,0.333333,-0.344978,-0.714286,-0.811321,-0.24183000000000002,-0.257143,-0.333333,-0.628571,-0.389474,-0.398082,-0.5597479999999999,-0.815789,-0.818182,0.365854,0.266667,0.533333,b>a>c>d,1.0,0.0,2.0,3.0
-0.608696,-0.153846,-0.361111,-0.834061,-0.8461540000000001,-0.811321,-0.490196,0.08571430000000001,-0.666667,-0.171429,-0.621053,-0.652278,-0.044025199999999994,-0.42105299999999996,-0.727273,-0.804878,-0.8,-0.933333,d>c>a>b,2.0,3.0,1.0,0.0
0.434783,0.230769,0.555556,-0.152838,-0.692308,-0.698113,-0.09803919999999999,-0.428571,-0.333333,0.14285699999999998,-0.29473699999999997,-0.25659499999999996,-0.10691800000000001,-0.921053,0.727273,-0.268293,0.733333,0.866667,b>a>c>d,1.0,0.0,2.0,3.0
-0.304348,-0.153846,0.166667,-0.7205239999999999,-0.8461540000000001,-0.849057,-0.5163399999999999,0.08571430000000001,-0.666667,-0.257143,-0.578947,-0.645084,-0.257862,-0.763158,-0.0909091,-0.317073,-0.2,-0.2,d>a>b>c,1.0,2.0,3.0,0.0
-0.130435,-0.230769,0.333333,-0.42358100000000004,-0.582418,-0.735849,-0.503268,0.08571430000000001,-0.666667,-0.171429,-0.642105,-0.640288,-0.572327,-0.8421049999999999,-0.818182,-0.170732,0.333333,0.666667,d>b>a>c,2.0,1.0,3.0,0.0
-0.304348,-0.6153850000000001,0.11111099999999999,-0.43231400000000003,-0.736264,-0.811321,-0.359477,-0.14285699999999998,-0.5,-0.628571,-0.410526,-0.508393,-0.647799,-0.763158,-0.545455,-0.268293,0.0666667,0.0666667,b>d>a>c,2.0,0.0,3.0,1.0
0.0869565,-0.153846,0.055555600000000004,-0.510917,-0.648352,-0.7735850000000001,-0.607843,0.2,-0.833333,-0.14285699999999998,-0.684211,-0.721823,-0.22012600000000002,-0.8947370000000001,0.727273,-0.902439,0.666667,0.733333,d>b>a>c,2.0,1.0,3.0,0.0
0.347826,0.461538,0.555556,-0.266376,-0.736264,-0.735849,-0.00653595,-0.48571400000000003,-0.166667,0.228571,-0.2,-0.170264,0.20754699999999998,-0.789474,0.0,-0.6097560000000001,0.13333299999999998,0.266667,b>a>c>d,1.0,0.0,2.0,3.0
0.130435,0.8461540000000001,0.916667,0.0131004,-0.582418,-0.660377,0.42483699999999996,-0.771429,0.333333,0.657143,0.09473680000000001,0.297362,0.597484,-0.710526,-0.0909091,0.21951199999999998,-0.2,0.266667,a>b>c>d,0.0,1.0,2.0,3.0
-0.434783,-0.307692,-0.305556,-0.8165939999999999,-0.8461540000000001,-0.811321,-0.503268,0.08571430000000001,-0.666667,-0.371429,-0.568421,-0.6570739999999999,-0.20754699999999998,-0.315789,-0.818182,-0.6097560000000001,-0.733333,-0.933333,d>c>a>b,2.0,3.0,1.0,0.0
0.478261,0.8461540000000001,0.722222,-0.30130999999999997,-0.824176,-0.811321,0.594771,-0.8857139999999999,0.5,0.514286,0.189474,0.529976,0.509434,-0.526316,-0.363636,-0.46341499999999997,-0.266667,-0.6,a>b>c>d,0.0,1.0,2.0,3.0
0.565217,0.6153850000000001,0.75,-0.117904,-0.648352,-0.660377,0.437908,-0.771429,0.333333,0.628571,0.042105300000000005,0.28537199999999996,0.308176,-0.684211,-0.454545,-0.317073,-0.266667,0.266667,a>b>c>d,0.0,1.0,2.0,3.0
-0.304348,-0.153846,0.0,-0.8165939999999999,-0.8461540000000001,-0.698113,-0.42483699999999996,0.0285714,-0.5,-0.057142899999999996,-0.652632,-0.597122,-0.15723299999999998,-0.552632,0.0909091,-0.414634,-0.466667,-0.2,d>c>a>b,2.0,3.0,1.0,0.0
0.130435,0.384615,0.333333,-0.266376,-0.67033,-0.886792,0.18954200000000002,-0.657143,0.0,0.14285699999999998,-0.0315789,0.057553999999999994,0.383648,-0.526316,-0.272727,0.268293,0.0,-0.4,a>b>c>d,0.0,1.0,2.0,3.0
0.043478300000000004,-0.07692310000000001,0.416667,-0.502183,-0.648352,-0.698113,-0.490196,0.08571430000000001,-0.666667,-0.14285699999999998,-0.621053,-0.640288,-0.22012600000000002,-0.8421049999999999,0.636364,-0.0243902,0.4,0.6,b>d>a>c,2.0,0.0,3.0,1.0
-0.391304,-0.384615,-0.08333330000000001,-0.528384,-0.626374,-0.811321,-0.490196,0.0285714,-0.666667,-0.428571,-0.526316,-0.623501,-0.45911899999999994,-0.631579,-0.727273,-0.6097560000000001,-0.0666667,-0.13333299999999998,d>c>a>b,2.0,3.0,1.0,0.0
-0.304348,-0.461538,-0.11111099999999999,-0.554585,-0.648352,-0.811321,-0.555556,0.08571430000000001,-0.666667,-0.514286,-0.526316,-0.671463,-0.5471699999999999,-0.657895,-0.636364,-0.512195,0.0666667,0.0,d>c>b>a,3.0,2.0,1.0,0.0
-0.434783,-0.461538,-0.027777800000000002,-0.633188,-0.67033,-0.849057,-0.633987,0.257143,-0.833333,-0.514286,-0.705263,-0.745803,-0.333333,-0.657895,-0.727273,0.0243902,-0.533333,-0.4,d>c>a>b,2.0,3.0,1.0,0.0
-0.565217,-0.692308,-0.611111,-0.764192,-0.692308,-0.924528,-0.699346,0.371429,-0.833333,-0.742857,-0.768421,-0.791367,-0.597484,-0.315789,-0.727273,-0.707317,-0.733333,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
0.26087,0.6153850000000001,0.694444,-0.248908,-0.758242,-0.698113,0.437908,-0.771429,0.333333,0.514286,-0.010526299999999999,0.304556,0.18239,-0.684211,0.181818,-0.707317,-0.13333299999999998,0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
0.130435,0.692308,0.694444,0.00436681,-0.538462,-0.698113,0.464052,-0.771429,0.333333,0.714286,0.0315789,0.326139,0.308176,-0.605263,0.0,-0.0243902,-0.266667,0.0,a>b>c>d,0.0,1.0,2.0,3.0
0.21739099999999997,0.6153850000000001,0.833333,-0.266376,-0.78022,-0.811321,0.620915,-0.8857139999999999,0.5,0.314286,0.326316,0.556355,0.811321,-0.42105299999999996,-0.454545,-0.317073,-0.4,-0.733333,a>b>c>d,0.0,1.0,2.0,3.0
0.913043,0.461538,0.9444440000000001,0.0829694,-0.604396,-0.622642,0.30719,-0.714286,0.166667,0.28571399999999997,0.0315789,0.160671,0.396226,-0.815789,0.909091,0.21951199999999998,0.2,0.6,b>a>c>d,1.0,0.0,2.0,3.0
-0.347826,-0.153846,0.027777800000000002,-0.44978199999999996,-0.736264,-0.849057,-0.490196,0.0285714,-0.666667,-0.228571,-0.526316,-0.6187050000000001,-0.144654,-0.8684209999999999,-0.181818,-0.414634,0.733333,0.8,d>b>c>a,3.0,1.0,2.0,0.0
-0.043478300000000004,-0.153846,0.22222199999999998,-0.528384,-0.67033,-0.698113,-0.568627,0.14285699999999998,-0.666667,-0.14285699999999998,-0.652632,-0.693046,-0.283019,-0.8684209999999999,-0.0909091,-0.707317,0.533333,0.666667,d>b>a>c,2.0,1.0,3.0,0.0
-0.304348,-0.461538,-0.194444,-0.624454,-0.758242,-0.849057,-0.7385619999999999,0.371429,-0.833333,-0.457143,-0.736842,-0.817746,-0.47169799999999995,-0.947368,0.454545,-0.707317,0.8,0.866667,d>a>b>c,1.0,2.0,3.0,0.0
0.043478300000000004,0.0,0.694444,-0.0742358,-0.582418,-0.7735850000000001,0.045751599999999996,-0.48571400000000003,-0.166667,-0.057142899999999996,-0.178947,-0.131894,-0.245283,-0.815789,-0.909091,0.560976,0.0,0.266667,b>a>c>d,1.0,0.0,2.0,3.0
-0.347826,-0.6153850000000001,-0.5,-0.7117899999999999,-0.714286,-0.886792,-0.529412,0.14285699999999998,-0.666667,-0.628571,-0.652632,-0.676259,-0.396226,-0.28947399999999995,0.0909091,-1.0,-0.733333,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
-0.21739099999999997,0.0,0.055555600000000004,-0.615721,-0.692308,-0.735849,-0.542484,0.08571430000000001,-0.666667,-0.0285714,-0.6,-0.666667,0.132075,-0.710526,0.181818,-0.46341499999999997,-0.13333299999999998,0.266667,d>b>a>c,2.0,1.0,3.0,0.0
-0.652174,0.07692310000000001,-0.194444,-0.633188,-0.626374,-0.849057,-0.490196,0.0285714,-0.666667,-0.171429,-0.568421,-0.625899,0.081761,-0.578947,-0.545455,-1.0,-0.533333,-0.533333,c>d>a>b,2.0,3.0,0.0,1.0
0.0869565,0.307692,0.388889,-0.23144099999999998,-0.648352,-0.735849,-0.150327,-0.371429,-0.333333,0.057142899999999996,-0.315789,-0.30935300000000004,0.10691800000000001,-0.8421049999999999,-0.0909091,-0.9512200000000001,0.13333299999999998,0.333333,b>a>c>d,1.0,0.0,2.0,3.0
-0.130435,-0.307692,0.333333,-0.266376,-0.67033,-0.698113,-0.0718954,-0.428571,-0.333333,-0.342857,-0.178947,-0.232614,-0.257862,-0.710526,-0.727273,-0.414634,-0.13333299999999998,0.0666667,b>a>c>d,1.0,0.0,2.0,3.0
-0.21739099999999997,-0.07692310000000001,0.0,-0.414847,-0.516484,-0.811321,-0.503268,0.0285714,-0.666667,-0.257143,-0.578947,-0.625899,-0.119497,-0.736842,0.0909091,-0.9512200000000001,0.266667,0.333333,d>b>c>a,3.0,1.0,2.0,0.0
0.565217,0.230769,0.916667,-0.22270700000000002,-0.736264,-0.698113,0.24183000000000002,-0.657143,0.166667,0.08571430000000001,0.0,0.0815348,0.308176,-0.710526,0.181818,0.512195,0.0,0.4,b>a>c>d,1.0,0.0,2.0,3.0
-0.391304,-0.07692310000000001,0.166667,-0.475983,-0.714286,-0.7735850000000001,-0.42483699999999996,-0.08571430000000001,-0.666667,-0.257143,-0.463158,-0.563549,-0.18239,-0.710526,-0.818182,-0.902439,-0.0666667,0.0,d>c>b>a,3.0,2.0,1.0,0.0
0.173913,0.230769,0.555556,-0.10917,-0.648352,-0.735849,-0.032679700000000006,-0.48571400000000003,-0.166667,0.08571430000000001,-0.24210500000000001,-0.196643,-0.15723299999999998,-0.921053,-0.727273,-0.7560979999999999,0.4,0.6,b>a>c>d,1.0,0.0,2.0,3.0
0.5217390000000001,0.461538,0.916667,-0.318777,-0.824176,-0.622642,0.359477,-0.714286,0.166667,0.514286,0.042105300000000005,0.206235,0.320755,-0.657895,-0.0909091,0.365854,-0.13333299999999998,0.333333,a>b>c>d,0.0,1.0,2.0,3.0
0.21739099999999997,0.0,0.805556,-0.20524,-0.692308,-0.698113,0.12418299999999999,-0.5428569999999999,0.0,-0.08571430000000001,-0.126316,-0.055155899999999994,0.081761,-0.815789,-0.363636,0.8536590000000001,0.0666667,0.6,b>a>c>d,1.0,0.0,2.0,3.0
-0.043478300000000004,0.07692310000000001,0.138889,-0.371179,-0.736264,-0.811321,-0.267974,-0.257143,-0.5,-0.0285714,-0.305263,-0.422062,-0.044025199999999994,-0.789474,-0.636364,-0.804878,0.0,0.13333299999999998,b>a>c>d,1.0,0.0,2.0,3.0
-0.304348,0.07692310000000001,0.25,-0.624454,-0.758242,-0.698113,-0.464052,0.0285714,-0.666667,-0.057142899999999996,-0.526316,-0.604317,-0.031446499999999995,-0.605263,0.181818,-0.658537,-0.333333,0.0666667,d>b>a>c,2.0,1.0,3.0,0.0
-0.391304,-0.07692310000000001,0.027777800000000002,-0.572052,-0.736264,-0.811321,-0.45098,0.0285714,-0.666667,-0.228571,-0.463158,-0.6019180000000001,-0.20754699999999998,-0.578947,0.363636,-0.317073,-0.466667,-0.466667,d>b>a>c,2.0,1.0,3.0,0.0
0.5217390000000001,0.6153850000000001,0.805556,-0.135371,-0.67033,-0.660377,0.17647100000000002,-0.6,0.0,0.314286,-0.09473680000000001,0.0167866,0.584906,-0.763158,0.0909091,-0.8536590000000001,-0.0666667,0.266667,b>a>c>d,1.0,0.0,2.0,3.0
-0.26087,0.07692310000000001,0.25,-0.6069869999999999,-0.714286,-0.698113,-0.437908,-0.0285714,-0.666667,0.057142899999999996,-0.48421099999999995,-0.589928,-0.031446499999999995,-0.578947,-0.909091,-0.7560979999999999,-0.4,0.0,d>c>a>b,2.0,3.0,1.0,0.0
-0.608696,-0.692308,-0.47222200000000003,-0.737991,-0.648352,-0.811321,-0.699346,0.428571,-0.833333,-0.714286,-0.7789470000000001,-0.808153,-0.572327,-0.394737,0.0,0.170732,-0.8,-0.733333,d>c>a>b,2.0,3.0,1.0,0.0
-0.5217390000000001,-0.07692310000000001,-0.22222199999999998,-0.615721,-0.626374,-0.849057,-0.555556,0.14285699999999998,-0.666667,-0.314286,-0.6,-0.681055,-0.10691800000000001,-0.578947,-0.545455,-0.9512200000000001,-0.533333,-0.6,d>c>a>b,2.0,3.0,1.0,0.0
-0.304348,0.07692310000000001,0.138889,-0.545852,-0.78022,-0.7735850000000001,-0.359477,-0.14285699999999998,-0.5,-0.11428599999999998,-0.4,-0.510791,0.10691800000000001,-0.657895,-0.181818,-0.268293,-0.266667,-0.2,c>a>b>d,1.0,2.0,0.0,3.0
0.0,-0.384615,0.027777800000000002,-0.36244499999999996,-0.626374,-0.886792,-0.150327,-0.428571,-0.333333,-0.5428569999999999,-0.21052600000000002,-0.278177,-0.509434,-0.605263,-1.0,-0.804878,0.333333,0.13333299999999998,c>b>a>d,2.0,1.0,0.0,3.0
0.043478300000000004,-0.07692310000000001,-0.11111099999999999,-0.275109,-0.47252700000000003,-0.886792,-0.359477,-0.2,-0.5,-0.257143,-0.494737,-0.484412,-0.031446499999999995,-0.710526,-0.363636,-0.658537,0.333333,0.466667,c>b>d>a,3.0,1.0,0.0,2.0
0.043478300000000004,0.07692310000000001,0.305556,-0.475983,-0.626374,-0.735849,-0.42483699999999996,-0.0285714,-0.5,-0.11428599999999998,-0.5473680000000001,-0.580336,-0.081761,-0.763158,-0.909091,-0.365854,0.0666667,0.4,b>a>d>c,1.0,0.0,3.0,2.0
0.0,0.07692310000000001,0.027777800000000002,-0.126638,-0.450549,-0.849057,-0.281046,-0.314286,-0.5,-0.08571430000000001,-0.389474,-0.41247,-0.081761,-0.736842,-0.454545,-0.21951199999999998,0.533333,0.466667,c>a>b>d,1.0,2.0,0.0,3.0
-0.391304,-0.769231,-0.638889,-0.8864629999999999,-0.758242,-0.924528,-0.9215690000000001,0.771429,-1.0,-0.8,-0.915789,-0.9496399999999999,-0.63522,-0.315789,-0.181818,-0.268293,-0.733333,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
0.565217,0.461538,0.527778,-0.257642,-0.758242,-0.924528,0.503268,-0.828571,0.333333,0.14285699999999998,0.389474,0.41966400000000004,0.358491,-0.394737,-1.0,-0.0731707,-0.266667,-0.666667,a>b>c>d,0.0,1.0,2.0,3.0
0.347826,0.384615,0.8888889999999999,-0.22270700000000002,-0.736264,-0.660377,0.37254899999999996,-0.714286,0.166667,0.28571399999999997,0.0736842,0.22302199999999997,0.18239,-0.657895,0.363636,0.0731707,-0.0666667,0.333333,b>a>c>d,1.0,0.0,2.0,3.0
-0.391304,-0.692308,-0.44444399999999995,-0.755459,-0.78022,-0.849057,-0.79085,0.48571400000000003,-0.833333,-0.685714,-0.747368,-0.858513,-0.710692,-0.684211,-0.909091,-0.317073,-0.333333,-0.266667,d>a>b>c,1.0,2.0,3.0,0.0
-0.608696,-0.769231,-0.611111,-0.8864629999999999,-0.868132,-0.811321,-0.8300649999999999,0.6,-0.833333,-0.771429,-0.8315790000000001,-0.892086,-0.7610060000000001,-0.5,-0.909091,-0.7560979999999999,-0.733333,-0.8,d>c>a>b,2.0,3.0,1.0,0.0
0.391304,0.769231,0.611111,-0.0829694,-0.626374,-0.660377,0.37254899999999996,-0.714286,0.166667,0.571429,0.0,0.227818,0.345912,-0.657895,-0.818182,-0.0731707,-0.2,0.2,a>b>c>d,0.0,1.0,2.0,3.0
-0.695652,-0.538462,-0.44444399999999995,-0.8427950000000001,-0.802198,-0.849057,-0.647059,0.314286,-0.833333,-0.628571,-0.7789470000000001,-0.767386,-0.584906,-0.44736800000000004,-1.0,-0.7560979999999999,-0.8,-0.666667,d>c>a>b,2.0,3.0,1.0,0.0
0.434783,0.6153850000000001,0.666667,0.0742358,-0.5604399999999999,-0.924528,0.803922,-0.942857,0.666667,0.257143,0.578947,0.7721819999999999,0.924528,-0.236842,-0.545455,-0.46341499999999997,-0.6,-0.933333,c>a>b>d,1.0,2.0,0.0,3.0
-0.652174,0.0,-0.138889,-0.676856,-0.692308,-0.811321,-0.464052,0.0285714,-0.666667,-0.14285699999999998,-0.505263,-0.609113,0.0188679,-0.44736800000000004,-0.909091,-0.317073,-0.6,-0.6,c>d>a>b,2.0,3.0,0.0,1.0
0.173913,0.384615,0.916667,0.0480349,-0.5604399999999999,-0.735849,0.37254899999999996,-0.771429,0.166667,0.257143,0.13684200000000002,0.247002,0.22012600000000002,-0.657895,-0.454545,-0.121951,-0.13333299999999998,0.2,a>b>c>d,0.0,1.0,2.0,3.0
-0.347826,-0.153846,-0.138889,-0.641921,-0.802198,-0.7735850000000001,-0.607843,0.257143,-0.666667,-0.28571399999999997,-0.6947369999999999,-0.7314149999999999,-0.18239,-0.763158,-0.363636,-0.121951,-0.2,0.0666667,d>c>a>b,2.0,3.0,1.0,0.0
-0.0869565,0.230769,0.305556,-0.519651,-0.626374,-0.698113,-0.41176499999999994,-0.0285714,-0.5,0.14285699999999998,-0.48421099999999995,-0.570743,0.18239,-0.578947,-0.636364,-1.0,-0.533333,-0.13333299999999998,c>a>b>d,1.0,2.0,0.0,3.0
0.130435,-0.230769,0.361111,-0.20524,-0.648352,-0.7735850000000001,-0.032679700000000006,-0.48571400000000003,-0.166667,-0.257143,-0.157895,-0.191847,-0.283019,-0.763158,-0.454545,-0.365854,0.0,0.2,b>a>c>d,1.0,0.0,2.0,3.0
-0.26087,0.07692310000000001,0.25,-0.641921,-0.758242,-0.735849,-0.477124,0.0285714,-0.666667,0.057142899999999996,-0.526316,-0.613909,-0.0566038,-0.631579,-0.636364,-0.902439,-0.333333,0.0666667,d>c>a>b,2.0,3.0,1.0,0.0
-0.0869565,0.07692310000000001,0.25,1.0,1.0,0.7735850000000001,-0.437908,-0.0285714,-0.666667,0.057142899999999996,1.0,-0.592326,-0.0188679,1.0,0.0909091,-0.560976,-0.2,0.0,d>a>b>c,1.0,2.0,3.0,0.0
0.173913,0.8461540000000001,0.8611110000000001,-0.100437,-0.648352,-0.660377,0.503268,-0.771429,0.333333,0.771429,0.09473680000000001,0.371703,0.20754699999999998,-0.657895,-0.454545,-0.0731707,-0.333333,0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
-0.434783,-0.307692,-0.305556,-0.9213969999999999,-0.934066,-0.7735850000000001,-0.477124,0.08571430000000001,-0.666667,-0.342857,-0.5894739999999999,-0.645084,-0.22012600000000002,-0.315789,-0.636364,-0.21951199999999998,-0.8,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
-0.21739099999999997,-0.6153850000000001,-0.166667,-0.510917,-0.582418,-0.132075,-0.633987,0.2,-0.833333,-0.4,-0.663158,-0.7314149999999999,-0.735849,-0.789474,-0.636364,-0.46341499999999997,0.0666667,0.4,d>a>b>c,1.0,2.0,3.0,0.0
-0.130435,-0.153846,0.388889,-0.45851499999999995,-0.604396,-0.698113,-0.464052,0.0285714,-0.666667,0.08571430000000001,-0.578947,-0.606715,-0.572327,-0.815789,-0.181818,-0.170732,0.2,0.466667,d>b>a>c,2.0,1.0,3.0,0.0
-0.434783,0.07692310000000001,-0.027777800000000002,-0.46724899999999997,-0.538462,-0.849057,-0.45098,-0.0285714,-0.666667,-0.2,-0.515789,-0.58753,0.0188679,-0.605263,-0.363636,-0.8536590000000001,-0.2,-0.13333299999999998,d>c>a>b,2.0,3.0,1.0,0.0
-0.26087,0.230769,0.194444,-0.275109,-0.648352,-0.811321,-0.163399,-0.371429,-0.333333,0.0285714,-0.21052600000000002,-0.321343,0.42138400000000004,-0.710526,-0.909091,-0.902439,-0.13333299999999998,-0.0666667,a>b>c>d,0.0,1.0,2.0,3.0
0.043478300000000004,-0.692308,0.0,-0.43231400000000003,-0.714286,-0.7735850000000001,-0.359477,-0.14285699999999998,-0.5,-0.628571,-0.378947,-0.5035970000000001,-0.660377,-0.657895,-1.0,-1.0,-0.2,-0.266667,b>a>c>d,1.0,0.0,2.0,3.0
0.5217390000000001,0.8461540000000001,0.833333,-0.36244499999999996,-0.9120879999999999,-0.886792,0.882353,-1.0,0.833333,0.48571400000000003,0.631579,0.8753,0.91195,-0.263158,0.0,-0.902439,-0.6,-1.0,a>c>b>d,0.0,2.0,1.0,3.0
-0.304348,-0.384615,-0.027777800000000002,-0.49345,-0.582418,-0.886792,-0.464052,-0.0285714,-0.666667,-0.48571400000000003,-0.526316,-0.597122,-0.433962,-0.657895,-0.818182,-1.0,-0.2,-0.0666667,d>c>a>b,2.0,3.0,1.0,0.0
0.0869565,-0.6153850000000001,-0.166667,-0.28384299999999996,-0.538462,-0.849057,-0.320261,-0.257143,-0.5,-0.48571400000000003,-0.378947,-0.45083900000000005,-0.748428,-0.684211,-0.727273,-0.170732,0.6,0.466667,b>a>c>d,1.0,0.0,2.0,3.0
-0.391304,-0.307692,-0.333333,-0.5982529999999999,-0.626374,-0.698113,-0.72549,0.371429,-0.833333,-0.342857,-0.715789,-0.805755,-0.371069,-0.789474,-0.363636,-1.0,0.13333299999999998,0.333333,d>a>b>c,1.0,2.0,3.0,0.0
0.478261,0.538462,0.8888889999999999,-0.0480349,-0.626374,-0.622642,0.228758,-0.657143,0.0,0.28571399999999997,-0.09473680000000001,0.0623501,0.169811,-0.8421049999999999,0.909091,0.0731707,0.2,0.6,b>a>c>d,1.0,0.0,2.0,3.0
-0.478261,-0.692308,0.11111099999999999,-0.528384,-0.736264,-0.7735850000000001,-0.464052,0.0285714,-0.666667,-0.771429,-0.48421099999999995,-0.606715,-0.660377,-0.736842,-0.454545,0.0243902,0.0,0.0666667,d>b>a>c,2.0,1.0,3.0,0.0
0.21739099999999997,0.461538,0.805556,-0.49345,-0.868132,-0.698113,0.30719,-0.714286,0.166667,0.28571399999999997,0.010526299999999999,0.16307,0.194969,-0.605263,0.0909091,-0.46341499999999997,-0.333333,-0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
0.0,-0.538462,0.027777800000000002,-0.510917,-0.67033,-0.7735850000000001,-0.633987,0.2,-0.833333,-0.08571430000000001,-0.6736840000000001,-0.736211,-0.811321,-0.921053,0.363636,-0.8536590000000001,0.666667,0.8,d>a>b>c,1.0,2.0,3.0,0.0
0.304348,0.153846,0.694444,-0.126638,-0.67033,-0.622642,0.150327,-0.6,0.0,0.14285699999999998,-0.10526300000000001,-0.014388499999999999,-0.308176,-0.815789,-0.272727,0.0731707,0.0666667,0.4,b>a>c>d,1.0,0.0,2.0,3.0
-0.347826,-0.461538,-0.08333330000000001,-0.39738,-0.538462,-0.811321,-0.503268,0.0285714,-0.666667,-0.457143,-0.536842,-0.623501,-0.47169799999999995,-0.736842,-0.818182,-0.0243902,0.333333,0.266667,d>c>b>a,3.0,2.0,1.0,0.0
