A1,A2,A3,A4,A5,A6,ranking,a,b,c,d,e
3.813043,1.033523,0.528081,0.173485,0.6476970000000001,-0.598733,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.32911799999999997,-0.438456,0.43748400000000004,0.630817,0.579152,-0.195425,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.366604,-0.438456,-1.136324,-0.20343699999999998,-0.685811,-0.679395,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.27289,-0.271185,0.000417,-0.474821,-0.368012,-0.679395,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.34786100000000003,-0.405002,-1.3205770000000001,-0.9974860000000001,-0.847826,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.008253,-0.170823,0.21589,-0.21851399999999999,-0.274542,0.369207,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.34786100000000003,-0.438456,-1.177337,-0.555231,-0.72943,-0.518071,b>e>c>d>a,4.0,0.0,2.0,3.0,1.0
-0.34786100000000003,-0.405002,-0.677832,-0.680872,-0.567415,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.47682299999999994,-0.438456,0.981675,0.359433,0.099339,3.910253,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
0.064481,-0.13736900000000002,-0.068142,-0.19841199999999998,-0.056445,0.20788299999999998,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.25414699999999996,-0.371548,0.869654,0.088049,0.329898,-0.195425,c>d>a>b>e,2.0,3.0,0.0,1.0,4.0
-0.34786100000000003,-0.405002,-1.111226,-0.746205,-0.579878,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.366604,-0.438456,-1.297928,-0.972358,-0.754356,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.270652,1.100432,-0.256069,-0.19841199999999998,-0.199766,-0.276086,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.310375,-0.371548,-0.773938,-0.590411,-0.49263900000000005,-0.598733,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.34786100000000003,-0.438456,-0.680281,-0.796461,-0.511333,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.366604,-0.438456,-1.1093899999999999,-0.942204,-0.785512,-0.679395,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.34786100000000003,-0.405002,0.24466100000000002,-0.334104,0.47321899999999995,-0.679395,c>d>a>b>e,2.0,3.0,0.0,1.0,4.0
-0.291632,-0.405002,0.257515,0.108152,-0.112527,-0.43741,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.291632,-0.438456,-0.9128930000000001,-0.42958999999999997,-0.6608850000000001,0.288545,b>c>e>a>d,3.0,0.0,1.0,4.0,2.0
-0.34786100000000003,-0.405002,-1.2820129999999998,-0.851743,-0.704505,-0.679395,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
-0.310375,-0.438456,-0.36380500000000005,0.148357,0.454525,0.288545,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.310375,-0.405002,-0.748228,-0.5803590000000001,-0.7231989999999999,0.288545,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
-0.366604,-0.438456,-1.239163,-0.86682,-0.748124,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.085461,0.23062600000000003,-1.158973,-0.86682,-0.791744,0.127222,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
1.1328209999999999,1.066977,1.078393,1.203738,1.009115,0.127222,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.160433,-0.10391500000000001,0.400756,-0.34918000000000005,-0.299467,-0.679395,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.27289,-0.338094,-0.9012629999999999,-0.595436,-0.573647,-0.679395,d>e>c>a>b,3.0,4.0,2.0,0.0,1.0
-0.34786100000000003,-0.438456,-0.326465,-0.565282,-0.181072,-0.598733,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.32911799999999997,-0.405002,1.344061,0.228767,0.118033,-0.679395,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
0.720479,0.665529,0.919849,-0.173284,-0.050214,0.8531770000000001,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
2.557274,5.048012,1.7217509999999998,0.590612,0.572921,0.288545,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.366604,-0.438456,-1.200598,-0.158207,-0.7107359999999999,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.197918,-0.405002,-0.197916,-0.087848,-0.187303,0.288545,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.34786100000000003,-0.405002,-1.251406,-0.811538,-0.854057,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.438456,-0.337483,0.671022,0.629003,0.288545,b>a>e>c>d,1.0,0.0,3.0,4.0,2.0
-0.310375,-0.405002,-1.046339,-0.761282,-0.673348,0.127222,e>c>b>a>d,3.0,2.0,1.0,4.0,0.0
-0.122947,-0.13736900000000002,-0.45991099999999996,-0.22856500000000002,-0.336856,-0.518071,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.122947,-0.070461,-0.8529040000000001,-0.339129,-0.523796,-0.679395,c>e>b>d>a,4.0,2.0,0.0,3.0,1.0
0.832936,2.605865,-0.152617,-0.334104,-0.22469099999999997,-0.356748,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.34786100000000003,-0.405002,-0.949622,-0.6959489999999999,-0.642191,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
0.083224,-0.204277,-0.47643900000000006,0.263946,0.043257,-0.11476300000000002,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
0.176938,0.665529,-0.7843439999999999,-0.44466700000000003,-0.212229,1.095161,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
-0.197918,-0.438456,0.6278590000000001,0.40466399999999997,0.435831,0.20788299999999998,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.366604,-0.438456,0.027351,-0.15318099999999998,-0.324393,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
-0.366604,-0.438456,-1.060419,-0.851743,-0.692042,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.235404,-0.338094,-1.248345,-0.826615,-0.847826,-0.679395,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.366604,-0.438456,-1.114899,-0.836666,-0.748124,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.029233,-0.13736900000000002,-0.55418,-0.6004619999999999,-0.43032600000000004,0.046560000000000004,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.366604,-0.438456,-1.194477,-0.8869229999999999,-0.72943,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.291632,-0.30464,-0.5958060000000001,-0.590411,-0.374244,-0.598733,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
-0.34786100000000003,-0.438456,-0.550507,-0.761282,-0.5424899999999999,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.235404,-0.438456,-0.395636,0.243844,0.348593,-0.11476300000000002,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.010490000000000001,-0.170823,1.2895809999999999,-0.324052,-0.268311,0.369207,a>b>c>d>e,0.0,1.0,2.0,3.0,4.0
7.205491,-0.371548,1.7058349999999998,1.158508,1.301988,2.385748,a>b>e>d>c,0.0,1.0,4.0,3.0,2.0
-0.34786100000000003,-0.438456,-0.547447,-0.494924,-0.181072,-0.518071,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.34786100000000003,-0.438456,-0.35339899999999996,-0.42958999999999997,-0.573647,-0.679395,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.066719,-0.405002,-0.22852199999999998,1.047944,0.018331,-0.679395,b>c>e>d>a,4.0,0.0,1.0,3.0,2.0
0.9641360000000001,2.739681,-0.31054899999999996,-0.112976,-0.35555,-0.356748,b>c>e>a>d,3.0,0.0,1.0,4.0,2.0
-0.047976,0.364442,-0.850455,-0.21348899999999998,-0.554953,-0.43741,b>c>d>e>a,4.0,0.0,1.0,2.0,3.0
-0.197918,-0.438456,0.5286930000000001,1.173585,1.4640030000000002,3.039107,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
0.026994999999999998,0.029901,1.0630899999999999,1.369584,1.7319509999999998,1.659793,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.34786100000000003,-0.438456,-0.540713,-0.535129,-0.530027,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
0.008253,0.565166,-0.6484489999999999,-0.263745,-0.11875799999999999,-0.518071,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
0.045738,-0.003553,-0.059572,-0.394411,-0.586109,2.539005,a>d>b>e>c,0.0,2.0,4.0,1.0,3.0
-0.085461,-0.070461,-0.650898,-0.28384699999999996,-0.6234970000000001,0.8531770000000001,b>e>a>d>c,2.0,0.0,4.0,3.0,1.0
-0.32911799999999997,-0.438456,-0.35033800000000004,-0.610513,-0.554953,-0.276086,a>e>d>c>b,0.0,4.0,3.0,2.0,1.0
-0.066719,-0.170823,0.831701,0.41471499999999994,0.75363,1.8251490000000001,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
-0.310375,-0.405002,0.074486,-0.308975,-0.262079,-0.598733,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.34786100000000003,-0.438456,-1.275279,-0.992461,-0.8042060000000001,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.291632,-0.371548,-0.14772000000000002,-0.19841199999999998,-0.106296,-0.11476300000000002,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.270652,-0.003553,2.0363900000000004,0.480048,0.23019699999999998,0.288545,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
-0.235404,-0.371548,0.16141,0.334305,-0.19353499999999998,0.280479,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.27289,-0.371548,-0.7598590000000001,-0.645692,-0.735662,-0.276086,a>e>b>d>c,0.0,2.0,4.0,3.0,1.0
-0.197918,-0.371548,-0.290961,-0.263745,-0.19353499999999998,-0.518071,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
0.6080220000000001,-0.438456,1.454246,0.736355,0.44829399999999997,4.321626999999999,a>b>c>d>e,0.0,1.0,2.0,3.0,4.0
2.950873,6.151997,0.007763,-0.123027,-0.100064,-0.518071,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
0.308138,1.16734,-0.391351,-0.5803590000000001,-0.44902,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.27289,-0.371548,-0.142823,-0.690923,-0.548721,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.34786100000000003,-0.438456,-0.996756,-0.585385,-0.399169,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.085461,-0.13736900000000002,1.5283149999999999,0.5855859999999999,0.9904209999999999,-0.195425,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
-0.25414699999999996,-0.371548,-0.36809000000000003,-0.28384699999999996,0.136727,-0.679395,e>d>b>c>a,4.0,2.0,3.0,1.0,0.0
0.083224,0.632075,-1.187743,-0.9321530000000001,-0.704505,-0.679395,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
-0.32911799999999997,-0.405002,-1.1351,-0.474821,-0.573647,-0.598733,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
0.36436599999999997,-0.438456,2.156981,3.5708089999999997,3.95031,0.6918529999999999,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.10420399999999999,-0.405002,-0.669874,-0.62559,-0.5175649999999999,1.095161,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.14169,-0.405002,0.097747,-0.087848,0.24266,0.526497,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.32911799999999997,-0.405002,0.209157,-0.057694,0.055719000000000005,-0.11476300000000002,c>d>a>b>e,2.0,3.0,0.0,1.0,4.0
0.214423,-0.438456,-0.779447,-0.183335,-0.48017600000000005,-0.43741,b>d>a>e>c,2.0,0.0,4.0,1.0,3.0
0.176938,-0.237731,2.890935,2.349581,2.797511,2.377681,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
-0.25414699999999996,-0.405002,-0.030189999999999998,-0.620564,-0.473945,-0.43741,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
0.176938,-0.070461,-0.809442,-0.525077,-0.442788,1.337146,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
-0.310375,-0.405002,-0.772714,-0.8969739999999999,-0.6608850000000001,-0.276086,e>c>a>d>b,2.0,4.0,1.0,3.0,0.0
-0.27289,-0.30464,-0.924524,-0.766308,-0.617266,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.026994999999999998,0.665529,-0.956355,-0.670821,-0.797975,-0.679395,b>e>d>a>c,3.0,0.0,4.0,2.0,1.0
-0.32911799999999997,-0.438456,-0.6404920000000001,-0.6155390000000001,-0.5424899999999999,-0.356748,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.122947,-0.30464,1.7609279999999998,-0.05266799999999999,-0.000363,-0.11476300000000002,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
13.746731,0.297534,0.026739,-0.324052,-0.243385,0.046560000000000004,e>b>c>d>a,4.0,1.0,2.0,3.0,0.0
0.8516790000000001,2.137508,-0.133029,-0.138104,-0.043982,-0.43741,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
-0.34786100000000003,-0.438456,-0.792914,-0.776359,-0.586109,-0.518071,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.14169,-0.405002,0.448503,-0.097899,-0.181072,2.224424,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.25414699999999996,-0.405002,-0.005092,-0.354206,-0.42409399999999997,-0.43741,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.310375,-0.371548,0.11243900000000001,0.575535,0.479451,-0.518071,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.25414699999999996,-0.30464,-0.641716,-0.510001,-0.374244,-0.679395,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.32911799999999997,-0.405002,-1.2807879999999998,-1.0075379999999998,-0.847826,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
0.907907,1.401518,-0.434813,-0.148155,0.12426400000000001,0.127222,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.10420399999999999,-0.13736900000000002,1.072272,0.263946,0.479451,2.067134,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.34786100000000003,-0.438456,-0.41155200000000003,-0.29892399999999997,-0.523796,-0.679395,c>e>b>d>a,4.0,2.0,0.0,3.0,1.0
-0.235404,-0.405002,1.345286,0.464971,0.653928,-0.276086,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.179175,-0.338094,-1.1565239999999999,-0.942204,-0.685811,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.366604,-0.438456,-0.325852,-0.555231,-0.523796,-0.598733,d>a>b>c>e,1.0,2.0,3.0,0.0,4.0
1.1328209999999999,1.16734,-0.11711300000000001,-0.555231,-0.199766,-0.276086,c>d>a>b>e,2.0,3.0,0.0,1.0,4.0
-0.27289,-0.371548,0.38116700000000003,0.887124,0.33613000000000004,0.288545,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.310375,-0.405002,0.809664,0.168459,-0.14368399999999998,-0.598733,b>c>d>e>a,4.0,0.0,1.0,2.0,3.0
-0.34786100000000003,-0.405002,-1.2820129999999998,-0.967333,-0.760587,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.195681,1.000069,0.924134,-0.359232,0.043257,-0.518071,c>e>a>d>b,2.0,4.0,0.0,3.0,1.0
-0.27289,-0.405002,1.2828469999999998,2.445068,0.48568199999999995,0.288545,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.235404,-0.438456,0.945559,0.8368680000000001,0.946802,1.643661,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
0.120709,0.464804,0.370761,1.223841,1.3643020000000001,2.224424,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.310375,-0.405002,-0.069366,-0.570308,-0.436557,-0.598733,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
0.195681,-0.237731,2.05353,0.645894,0.223966,1.333113,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.34786100000000003,-0.438456,0.32179,-0.399437,-0.361781,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.291632,-0.30464,-0.17832699999999999,-0.7210770000000001,-0.511333,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.310375,-0.371548,-0.265863,-0.484872,-0.34931799999999996,-0.679395,d>e>b>c>a,4.0,2.0,3.0,0.0,1.0
-0.235404,-0.405002,0.145494,-0.379334,-0.14991500000000002,-0.276086,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
-0.10420399999999999,-0.037007,2.3467439999999997,0.545381,0.329898,-0.43741,c>d>b>e>a,4.0,2.0,0.0,1.0,3.0
0.045738,-0.003553,0.7802819999999999,0.002613,-0.100064,-0.356748,b>d>a>e>c,2.0,0.0,4.0,1.0,3.0
-0.34786100000000003,-0.438456,-0.368702,-0.645692,0.055719000000000005,-0.679395,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
0.42059399999999997,1.5018799999999999,-0.002643,-0.32907800000000004,-0.156146,-0.598733,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.27289,-0.438456,0.052449,0.118203,0.19904000000000002,-0.195425,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
4.825154,9.46395,0.919849,1.7867110000000002,2.0061299999999997,2.224424,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.34786100000000003,-0.405002,-1.1155110000000001,-0.7914359999999999,-0.766818,-0.598733,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.047976,0.330988,-1.274055,-0.992461,-0.854057,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.291632,-0.371548,-0.42991599999999996,-0.158207,-0.48017600000000005,-0.034101,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.34786100000000003,-0.438456,-1.2220229999999999,-0.841692,-0.797975,-0.43741,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
1.05785,1.9367830000000001,0.47911000000000004,-0.128053,-0.06890800000000001,-0.679395,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.047976,-0.438456,1.625645,1.6861979999999999,2.087138,2.547071,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.32911799999999997,-0.405002,-0.592745,-0.645692,-0.6359600000000001,-0.679395,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.21666100000000002,-0.438456,0.996367,0.9876360000000001,-0.08137,2.305086,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.14169,-0.070461,0.897812,0.093075,0.024562999999999998,-0.679395,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
0.28939499999999996,-0.405002,-1.000429,-0.746205,-0.579878,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.371548,-0.18934600000000001,0.143331,-0.368012,-0.356748,b>e>c>d>a,4.0,0.0,2.0,3.0,1.0
0.064481,-0.003553,-0.567647,-0.560257,-0.374244,-0.598733,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.34786100000000003,-0.405002,-1.302825,-0.9974860000000001,-0.854057,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.34786100000000003,-0.438456,-0.9532940000000001,-0.650718,-0.075139,-0.518071,b>d>e>a>c,3.0,0.0,4.0,1.0,2.0
-0.27289,-0.405002,-0.434813,-0.14313,-0.268311,-0.679395,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.34786100000000003,-0.405002,-0.590296,-0.288873,-0.442788,-0.679395,d>a>b>e>c,1.0,2.0,4.0,0.0,3.0
0.514308,1.033523,-0.503373,-0.670821,-0.49263900000000005,-0.518071,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.120709,0.698983,0.428914,-0.48989799999999994,0.24889099999999997,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.235404,-0.204277,0.774772,0.153382,0.24266,-0.43741,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
-0.34786100000000003,-0.438456,-0.548059,0.520253,-0.03152,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.310375,-0.438456,-1.144282,-0.86682,-0.754356,0.046560000000000004,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.179175,-0.170823,-0.372987,-0.25871900000000003,-0.162378,-0.679395,e>b>c>d>a,4.0,1.0,2.0,3.0,0.0
-0.27289,-0.438456,-1.048176,-0.5200520000000001,-0.5175649999999999,0.046560000000000004,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
0.795451,2.137508,0.358518,-0.233591,-0.31193000000000004,0.611192,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.122947,-0.338094,-0.114053,0.334305,0.398443,-0.43741,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
-0.25414699999999996,-0.338094,-1.215902,-0.952256,-0.455251,-0.518071,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
-0.34786100000000003,-0.438456,-0.633146,-0.394411,-0.336856,-0.518071,b>d>e>a>c,3.0,0.0,4.0,1.0,2.0
-0.366604,-0.438456,-0.868819,-0.479847,-0.617266,-0.679395,c>d>e>b>a,4.0,3.0,0.0,1.0,2.0
0.832936,2.371686,2.740961,0.344356,0.585384,0.127222,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.310375,-0.405002,0.8806719999999999,-0.27882199999999996,0.186578,-0.679395,c>d>e>a>b,3.0,4.0,0.0,1.0,2.0
-0.27289,-0.405002,-0.843722,-0.374309,-0.673348,-0.11476300000000002,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.32911799999999997,-0.371548,-0.025905,-0.399437,-0.287005,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.27289,-0.371548,1.414457,1.253995,0.417137,-0.276086,c>e>d>a>b,3.0,4.0,0.0,2.0,1.0
-0.25414699999999996,-0.338094,0.12713,-0.24866799999999997,-0.062676,-0.034101,c>b>a>e>d,2.0,1.0,0.0,4.0,3.0
-0.179175,-0.237731,0.589295,0.027742000000000003,-0.043982,0.288545,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
1.3952200000000001,1.468426,0.386065,0.243844,0.398443,0.8531770000000001,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.310375,-0.438456,-0.7776109999999999,-0.469796,-0.760587,0.046560000000000004,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
1.301506,1.33461,0.154064,0.002613,0.24266,-0.518071,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.32911799999999997,-0.405002,-0.931257,-0.8165640000000001,-0.6608850000000001,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.25414699999999996,-0.30464,0.48339499999999996,0.077998,-0.19353499999999998,-0.43741,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.122947,-0.237731,0.46686700000000003,-0.18836,-0.34931799999999996,-0.195425,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
0.47682299999999994,1.33461,-1.030424,-0.9371790000000001,-0.617266,-0.034101,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
0.9828790000000001,1.133886,0.583785,0.5855859999999999,0.068182,3.111702,a>b>c>d>e,0.0,1.0,2.0,3.0,4.0
-0.310375,-0.438456,-0.794751,-0.6959489999999999,-0.573647,0.127222,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.179175,-0.405002,0.9859600000000001,1.404763,4.567214,2.619666,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
0.664251,2.0706,0.430751,0.635842,-0.006594,0.6918529999999999,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
0.23316599999999998,1.100432,-0.177715,-0.288873,-0.112527,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.010490000000000001,0.498258,-1.113063,-0.364257,-0.7231989999999999,-0.679395,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
-0.366604,-0.438456,-1.29548,-0.962307,-0.760587,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.366604,-0.438456,0.201199,-0.34918000000000005,0.037025,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.066719,-0.070461,-0.26769899999999996,-0.168258,-0.21846,-0.11476300000000002,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.34786100000000003,-0.405002,-1.296092,-1.0075379999999998,-0.854057,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.14169,0.096809,-1.158973,-0.962307,-0.8665200000000001,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.008253,0.029901,-0.081609,1.253995,0.597846,-0.195425,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.085461,0.297534,-0.45623800000000003,-0.630616,-0.392938,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.34786100000000003,-0.438456,-1.104493,-0.8215889999999999,-0.604803,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.34786100000000003,-0.438456,0.297304,1.007739,0.591615,-0.518071,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
0.439337,1.568789,0.476049,0.253895,0.030794,-0.195425,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.25414699999999996,-0.371548,-0.679056,-0.48989799999999994,-0.106296,-0.518071,c>d>e>a>b,3.0,4.0,0.0,1.0,2.0
-0.32911799999999997,-0.405002,-1.208556,-0.78641,-0.748124,-0.679395,d>b>e>a>c,3.0,1.0,4.0,0.0,2.0
-0.32911799999999997,-0.438456,0.170592,-0.037592,-0.03152,-0.518071,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
0.38310900000000003,0.832799,0.22507199999999997,0.20363900000000001,-0.22469099999999997,1.417808,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.32911799999999997,-0.438456,0.399532,0.811739,0.622772,-0.195425,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
0.176938,0.866253,-1.265485,-0.8969739999999999,-0.785512,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.235404,-0.237731,1.018404,0.786611,0.118033,-0.195425,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.197918,-0.405002,-0.358908,-0.454719,-0.14368399999999998,-0.356748,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
-0.310375,-0.338094,-0.14465899999999998,-0.173284,-0.199766,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.34786100000000003,-0.438456,-0.895753,-0.640667,-0.586109,-0.598733,d>a>e>b>c,1.0,3.0,4.0,0.0,2.0
0.739222,1.066977,-0.491742,-0.48989799999999994,-0.46148199999999995,-0.034101,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
